CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDROBTAINED,EDRMETHOD,CASEWGT,PSUSTRAT,VERSION
31737,29,80,1-29-2023-080-03,3,2,1,1,603.9741395,2,8
31738,26,106,1-26-2023-106-02,2,1,5,0,52.2780307,10,8
28890,26,21,1-26-2023-021-03,3,3,1,1,254.3693657,10,8
28891,26,22,1-26-2023-022-06,6,2,3,0,671.8572914,10,8
28892,26,23,1-26-2023-023-08,8,1,3,0,216.2155902,10,8
28893,26,24,1-26-2023-024-06,6,2,5,0,671.8572914,10,8
28894,20,25,1-20-2023-025-04,4,1,3,0,111.8012442,11,8
28894,20,25,1-20-2023-025-04,4,2,9,0,111.8012442,11,8
28894,20,25,1-20-2023-025-04,4,3,9,0,111.8012442,11,8
28895,52,23,1-52-2023-023-07,7,2,1,1,138.3021927,12,8
28896,76,16,1-76-2023-016-04,4,1,10,0,17.81182118,3,8
28900,29,9,1-29-2023-009-02,2,2,1,1,79.2512188,2,8
28900,29,9,1-29-2023-009-02,2,3,2,1,79.2512188,2,8
28900,29,9,1-29-2023-009-02,2,4,2,1,79.2512188,2,8
28900,29,9,1-29-2023-009-02,2,5,1,1,79.2512188,2,8
28900,29,9,1-29-2023-009-02,2,1,3,0,79.2512188,2,8
28901,15,32,1-15-2023-032-03,3,1,1,1,31.37259562,1,8
28902,15,33,1-15-2023-033-03,3,1,5,0,31.37259562,1,8
28902,15,33,1-15-2023-033-03,3,2,9,0,31.37259562,1,8
28904,30,14,1-30-2023-014-07,7,1,2,1,1349.550456,10,8
28906,16,21,1-16-2023-021-09,9,1,1,3,1302.992381,5,8
28906,16,21,1-16-2023-021-09,9,2,1,1,1302.992381,5,8
28907,31,16,1-31-2023-016-07,7,1,5,0,270.5823847,6,8
28908,28,14,1-28-2023-014-07,7,1,5,0,172.5395693,3,8
28910,10,34,1-10-2023-034-03,3,1,3,0,94.45171573,4,8
28910,10,34,1-10-2023-034-03,3,2,9,0,94.45171573,4,8
28911,17,28,1-17-2023-028-10,10,1,1,1,241.9340003,4,8
28914,77,14,1-77-2023-014-05,5,1,1,1,283.0812236,9,8
28915,77,15,1-77-2023-015-05,5,1,1,3,283.0812236,9,8
28916,23,24,1-23-2023-024-06,6,1,1,3,231.2197592,5,8
28917,23,25,1-23-2023-025-03,3,1,7,0,112.3609552,5,8
28918,23,26,1-23-2023-026-09,9,1,4,0,730.549749,5,8
28920,54,17,1-54-2023-017-03,3,1,9,0,129.9078908,9,8
28920,54,17,1-54-2023-017-03,3,2,9,0,129.9078908,9,8
28921,54,18,1-54-2023-018-04,4,1,9,0,278.8878439,9,8
28921,54,18,1-54-2023-018-04,4,2,3,0,278.8878439,9,8
28922,48,12,1-48-2023-012-03,3,1,1,1,140.4667866,12,8
28924,59,26,1-59-2023-026-06,6,1,3,0,62.10181369,6,8
28924,59,26,1-59-2023-026-06,6,2,3,0,62.10181369,6,8
28925,59,27,1-59-2023-027-10,10,1,2,1,435.3225209,6,8
28926,59,28,1-59-2023-028-06,6,1,1,1,62.10181369,6,8
28927,59,29,1-59-2023-029-07,7,2,1,1,162.5546424,6,8
28927,59,29,1-59-2023-029-07,7,3,1,1,162.5546424,6,8
28929,12,19,1-12-2023-019-08,8,1,3,0,379.3616899,9,8
28930,17,29,1-17-2023-029-10,10,1,3,0,1784.18101,4,8
28931,17,30,1-17-2023-030-03,3,1,9,0,85.38368361,4,8
28931,17,30,1-17-2023-030-03,3,2,1,1,85.38368361,4,8
28932,17,31,1-17-2023-031-10,10,2,3,0,1784.18101,4,8
28933,17,32,1-17-2023-032-08,8,1,3,0,66.73403665,4,8
28933,17,32,1-17-2023-032-08,8,2,3,0,66.73403665,4,8
28934,19,32,1-19-2023-032-08,8,1,3,0,58.77505241,9,8
28934,19,32,1-19-2023-032-08,8,2,5,0,58.77505241,9,8
28935,19,33,1-19-2023-033-05,5,1,1,1,43.48554189,9,8
28935,19,33,1-19-2023-033-05,5,2,1,1,43.48554189,9,8
28936,19,34,1-19-2023-034-09,9,1,5,0,394.2980643,9,8
28937,19,35,1-19-2023-035-06,6,1,1,1,183.8158939,9,8
28938,33,14,1-33-2023-014-03,3,1,1,2,545.7094539,12,8
28939,11,21,1-11-2023-021-03,3,1,9,0,1543.123571,8,8
28940,11,22,1-11-2023-022-03,3,1,3,0,1543.123571,8,8
28941,13,25,1-13-2023-025-02,2,1,1,1,47.60593466,7,8
28941,13,25,1-13-2023-025-02,2,2,3,0,47.60593466,7,8
28942,13,26,1-13-2023-026-03,3,2,1,1,497.8251187,7,8
28943,13,27,1-13-2023-027-03,3,2,9,0,497.8251187,7,8
28945,24,26,1-24-2023-026-09,9,1,2,3,1093.725183,1,8
28946,24,27,1-24-2023-027-06,6,1,1,2,533.0308111,1,8
28946,24,27,1-24-2023-027-06,6,2,1,1,533.0308111,1,8
28947,24,28,1-24-2023-028-06,6,1,3,0,533.030811,1,8
28947,24,28,1-24-2023-028-06,6,2,1,1,533.030811,1,8
28948,14,15,1-14-2023-015-01,1,1,1,3,419.1219525,8,8
28949,66,17,1-66-2023-017-10,10,1,1,2,112.3254186,6,8
28950,66,18,1-66-2023-018-10,10,2,1,1,112.3254186,6,8
28951,25,28,1-25-2023-028-10,10,2,3,0,3803.160737,2,8
28952,25,29,1-25-2023-029-03,3,1,1,1,138.0363682,2,8
28952,25,29,1-25-2023-029-03,3,2,1,1,138.0363682,2,8
31521,59,115,1-59-2023-115-08,8,1,3,0,59.96694194,6,8
31524,32,145,1-32-2023-145-03,3,1,1,3,647.723792,7,8
31525,32,146,1-32-2023-146-03,3,2,1,1,647.723792,7,8
31527,27,94,1-27-2023-094-03,3,2,1,1,16.37214353,3,8
31528,27,95,1-27-2023-095-04,4,1,1,1,54.57014649,3,8
31528,27,95,1-27-2023-095-04,4,2,1,1,54.57014649,3,8
31529,27,96,1-27-2023-096-04,4,1,1,1,54.57014649,3,8
31529,27,96,1-27-2023-096-04,4,2,1,1,54.57014649,3,8
31531,31,79,1-31-2023-079-08,8,1,1,3,249.1998599,6,8
31532,31,80,1-31-2023-080-09,9,1,3,0,510.5261211,6,8
31533,52,102,1-52-2023-102-04,4,1,1,1,182.0093919,12,8
31533,52,102,1-52-2023-102-04,4,2,3,0,182.0093919,12,8
31535,22,72,1-22-2023-072-06,6,2,1,1,182.2973588,12,8
31536,28,82,1-28-2023-082-10,10,1,5,0,3301.79806,3,8
31537,59,116,1-59-2023-116-10,10,2,5,0,830.7925958,6,8
31538,22,71,1-22-2023-071-07,7,1,1,1,492.7296495,12,8
31539,26,99,1-26-2023-099-06,6,1,1,1,884.9618839,10,8
31539,26,99,1-26-2023-099-06,6,2,1,1,884.9618839,10,8
31541,73,132,1-73-2023-132-08,8,1,3,0,38.19393659,3,8
31542,73,133,1-73-2023-133-06,6,1,1,1,37.98103991,3,8
31544,15,172,1-15-2023-172-06,6,2,1,1,77.7604072,1,8
31546,15,174,1-15-2023-174-09,9,1,9,0,283.4424891,1,8
31546,15,174,1-15-2023-174-09,9,2,3,0,283.4424891,1,8
31548,30,118,1-30-2023-118-03,3,1,1,1,96.30155766,10,8
31549,21,93,1-21-2023-093-03,3,1,9,0,278.0893439,11,8
31550,21,94,1-21-2023-094-01,1,1,1,3,37.77324493,11,8
31551,26,101,1-26-2023-101-01,1,1,9,0,65.83404594,10,8
31552,76,87,1-76-2023-087-04,4,1,1,3,30.87306157,3,8
31553,20,91,1-20-2023-091-06,6,1,1,3,387.8159777,11,8
31556,15,177,1-15-2023-177-04,4,1,9,0,131.5500559,1,8
31557,31,81,1-31-2023-081-09,9,1,3,0,510.5261211,6,8
31558,10,143,1-10-2023-143-03,3,2,7,0,288.3831798,4,8
31558,10,143,1-10-2023-143-03,3,1,3,0,288.3831798,4,8
31559,73,135,1-73-2023-135-10,10,1,2,1,59.33670146,3,8
31561,30,119,1-30-2023-119-04,4,1,1,2,516.431236,10,8
31561,30,119,1-30-2023-119-04,4,2,1,1,516.431236,10,8
31568,23,79,1-23-2023-079-03,3,1,9,0,336.9455961,5,8
31569,23,80,1-23-2023-080-05,5,1,1,3,70.68494405,5,8
31569,23,80,1-23-2023-080-05,5,2,1,1,70.68494405,5,8
31570,77,90,1-77-2023-090-06,6,1,1,1,926.1708985,9,8
31676,12,93,1-12-2023-093-03,3,2,3,0,249.060117,9,8
31677,12,94,1-12-2023-094-03,3,1,1,3,249.060117,9,8
31677,12,94,1-12-2023-094-03,3,2,1,1,249.060117,9,8
31679,12,95,1-12-2023-095-06,6,1,3,0,835.6032917,9,8
31679,12,95,1-12-2023-095-06,6,2,1,1,835.6032917,9,8
31680,19,117,1-19-2023-117-03,3,1,5,0,131.3110508,9,8
31680,19,117,1-19-2023-117-03,3,2,3,0,131.3110508,9,8
31681,19,118,1-19-2023-118-07,7,1,5,0,1351.272534,9,8
31682,17,140,1-17-2023-140-07,7,1,5,0,409.8022533,4,8
31683,17,141,1-17-2023-141-04,4,1,3,0,143.6866773,4,8
31683,17,141,1-17-2023-141-04,4,2,1,1,143.6866773,4,8
31684,17,142,1-17-2023-142-07,7,2,1,1,409.8022533,4,8
31685,17,143,1-17-2023-143-10,10,2,2,1,1322.955909,4,8
31686,30,124,1-30-2023-124-05,5,2,1,2,85.96238904,10,8
31688,11,72,1-11-2023-072-04,4,1,1,1,1416.629178,8,8
31689,11,73,1-11-2023-073-03,3,1,1,1,340.5733788,8,8
31689,11,73,1-11-2023-073-03,3,2,9,0,340.5733788,8,8
31690,24,94,1-24-2023-094-09,9,1,3,0,1154.405235,1,8
31690,24,94,1-24-2023-094-09,9,2,1,1,1154.405235,1,8
31691,24,95,1-24-2023-095-04,4,1,10,0,712.698613,1,8
31691,24,95,1-24-2023-095-04,4,2,3,0,712.698613,1,8
31692,14,75,1-14-2023-075-04,4,1,1,1,3234.118839,8,8
31692,14,75,1-14-2023-075-04,4,2,1,1,3234.118839,8,8
31693,14,76,1-14-2023-076-03,3,1,1,1,898.1182074,8,8
31693,14,76,1-14-2023-076-03,3,2,1,1,898.1182074,8,8
31694,28,86,1-28-2023-086-09,9,1,1,1,47.6282045,3,8
28953,25,30,1-25-2023-030-03,3,1,1,1,138.0363682,2,8
28953,25,30,1-25-2023-030-03,3,2,5,0,138.0363682,2,8
28955,16,23,1-16-2023-023-02,2,1,1,3,17.21038466,5,8
28955,16,23,1-16-2023-023-02,2,2,1,1,17.21038466,5,8
28956,73,24,1-73-2023-024-04,4,1,1,1,59.53240932,3,8
28957,73,25,1-73-2023-025-06,6,2,2,1,64.26295092,3,8
28958,73,26,1-73-2023-026-09,9,2,1,1,159.119399,3,8
28958,73,26,1-73-2023-026-09,9,1,1,1,159.119399,3,8
28959,73,27,1-73-2023-027-04,4,1,1,1,59.53240932,3,8
28960,76,17,1-76-2023-017-10,10,1,3,0,887.1934051,3,8
28962,10,35,1-10-2023-035-03,3,1,10,0,109.1432017,4,8
28963,10,36,1-10-2023-036-10,10,1,3,0,3432.834345,4,8
28965,10,38,1-10-2023-038-06,6,2,1,1,224.5981692,4,8
28966,28,15,1-28-2023-015-06,6,1,1,3,373.3365553,3,8
28967,28,16,1-28-2023-016-01,1,1,1,3,42.69226645,3,8
28970,32,24,1-32-2023-024-02,2,1,3,0,25.45190817,7,8
28972,18,14,1-18-2023-014-03,3,1,1,1,182.0696365,6,8
28972,18,14,1-18-2023-014-03,3,2,1,1,182.0696365,6,8
28973,18,15,1-18-2023-015-04,4,2,2,1,536.733337,6,8
28974,52,24,1-52-2023-024-04,4,1,9,0,82.90676948,12,8
28975,52,25,1-52-2023-025-09,9,1,5,0,165.1279072,12,8
28977,32,26,1-32-2023-026-02,2,1,3,0,25.45190817,7,8
28978,52,26,1-52-2023-026-06,6,1,1,2,76.94235565,12,8
28981,15,36,1-15-2023-036-08,8,1,1,1,32.77233754,1,8
28982,15,37,1-15-2023-037-06,6,2,1,1,71.04185121,1,8
28983,27,19,1-27-2023-019-03,3,2,1,1,27.10214143,3,8
28984,27,20,1-27-2023-020-04,4,1,1,1,81.36066755,3,8
28984,27,20,1-27-2023-020-04,4,2,2,1,81.36066755,3,8
28985,12,20,1-12-2023-020-06,6,2,1,1,1186.433789,9,8
28986,31,17,1-31-2023-017-09,9,1,6,0,251.9862351,6,8
28988,21,12,1-21-2023-012-08,8,1,3,0,207.1293872,11,8
28992,26,25,1-26-2023-025-04,4,1,9,0,1494.342823,10,8
28992,26,25,1-26-2023-025-04,4,2,1,1,1494.342823,10,8
28993,26,26,1-26-2023-026-03,3,1,1,1,480.3702424,10,8
28993,26,26,1-26-2023-026-03,3,2,1,1,480.3702424,10,8
28995,48,14,1-48-2023-014-09,9,1,1,2,901.603452,12,8
28998,15,38,1-15-2023-038-03,3,1,1,1,34.52269948,1,8
28999,15,39,1-15-2023-039-03,3,1,1,1,34.52269948,1,8
28999,15,39,1-15-2023-039-03,3,2,7,0,34.52269948,1,8
29003,29,12,1-29-2023-012-05,5,1,9,0,106.3618213,2,8
29003,29,12,1-29-2023-012-05,5,2,1,1,106.3618213,2,8
29006,29,13,1-29-2023-013-03,3,1,1,1,245.4860124,2,8
29006,29,13,1-29-2023-013-03,3,2,3,0,245.4860124,2,8
29007,10,39,1-10-2023-039-04,4,1,5,0,431.9416491,4,8
29007,10,39,1-10-2023-039-04,4,2,1,1,431.9416491,4,8
29008,16,24,1-16-2023-024-07,7,1,2,1,2515.503982,5,8
29009,22,19,1-22-2023-019-08,8,1,3,0,152.1813857,12,8
29009,22,19,1-22-2023-019-08,8,2,3,0,152.1813857,12,8
29013,23,28,1-23-2023-028-03,3,1,9,0,113.9293991,5,8
29014,23,29,1-23-2023-029-06,6,2,1,1,234.4473503,5,8
29015,77,16,1-77-2023-016-08,8,1,4,0,716.8324874,9,8
29016,77,17,1-77-2023-017-05,5,1,1,3,129.4709879,9,8
29017,54,19,1-54-2023-019-02,2,1,1,1,138.1968132,9,8
29017,54,19,1-54-2023-019-02,2,2,1,3,138.1968132,9,8
29018,48,15,1-48-2023-015-03,3,1,1,1,170.5069178,12,8
29018,48,15,1-48-2023-015-03,3,2,9,0,170.5069178,12,8
29020,59,31,1-59-2023-031-08,8,1,3,0,88.79527451,6,8
29020,59,31,1-59-2023-031-08,8,2,3,0,88.79527451,6,8
29021,59,32,1-59-2023-032-05,5,1,1,3,49.55652444,6,8
29022,12,21,1-12-2023-021-02,2,1,1,3,212.0723508,9,8
29023,12,22,1-12-2023-022-09,9,1,1,1,872.576631,9,8
29023,12,22,1-12-2023-022-09,9,2,1,1,872.576631,9,8
29025,59,33,1-59-2023-033-07,7,1,3,0,726.9005255,6,8
29025,59,33,1-59-2023-033-07,7,2,1,1,726.9005255,6,8
29026,33,15,1-33-2023-015-01,1,1,3,0,22.46340517,12,8
29026,33,15,1-33-2023-015-01,1,2,9,0,22.46340517,12,8
29027,33,16,1-33-2023-016-09,9,1,3,0,286.8019239,12,8
29027,33,16,1-33-2023-016-09,9,2,3,0,286.8019239,12,8
29028,17,33,1-17-2023-033-06,6,2,1,1,102.0606502,4,8
29029,17,34,1-17-2023-034-02,2,1,3,0,78.03880514,4,8
29029,17,34,1-17-2023-034-02,2,2,2,1,78.03880514,4,8
29030,17,35,1-17-2023-035-04,4,1,1,1,158.3854318,4,8
29030,17,35,1-17-2023-035-04,4,2,1,1,158.3854318,4,8
29031,19,36,1-19-2023-036-08,8,1,3,0,122.5207593,9,8
29032,19,37,1-19-2023-037-08,8,1,1,3,122.5207593,9,8
29033,19,38,1-19-2023-038-03,3,1,10,0,120.7393839,9,8
29033,19,38,1-19-2023-038-03,3,2,10,0,120.7393839,9,8
29034,19,39,1-19-2023-039-05,5,1,1,1,43.48554189,9,8
29034,19,39,1-19-2023-039-05,5,2,3,0,43.48554189,9,8
29035,20,26,1-20-2023-026-10,10,1,2,1,2996.970313,11,8
29036,20,27,1-20-2023-027-04,4,1,2,1,371.9597276,11,8
29037,11,23,1-11-2023-023-08,8,1,3,0,456.1804572,8,8
29038,11,24,1-11-2023-024-04,4,2,1,1,1776.015538,8,8
29038,11,24,1-11-2023-024-04,4,3,3,0,1776.015538,8,8
29038,11,24,1-11-2023-024-04,4,4,9,0,1776.015538,8,8
29038,11,24,1-11-2023-024-04,4,5,9,0,1776.015538,8,8
29040,13,30,1-13-2023-030-07,7,2,1,1,3617.617384,7,8
31570,77,90,1-77-2023-090-06,6,2,1,2,926.1708985,9,8
31571,77,91,1-77-2023-091-03,3,1,1,1,276.0547196,9,8
31572,77,92,1-77-2023-092-07,7,1,1,3,2648.776712,9,8
31572,77,92,1-77-2023-092-07,7,2,1,1,2648.776712,9,8
31574,54,75,1-54-2023-075-03,3,1,1,1,129.9078908,9,8
31574,54,75,1-54-2023-075-03,3,2,1,1,129.9078908,9,8
31575,48,88,1-48-2023-088-03,3,1,4,0,74.78725036,12,8
31576,48,89,1-48-2023-089-04,4,1,1,1,227.3507009,12,8
31577,48,90,1-48-2023-090-07,7,1,2,1,456.3298017,12,8
31577,48,90,1-48-2023-090-07,7,2,9,0,456.3298017,12,8
31579,18,76,1-18-2023-076-09,9,1,2,1,237.3364487,6,8
31580,59,117,1-59-2023-117-05,5,1,10,0,77.00370918,6,8
31580,59,117,1-59-2023-117-05,5,2,5,0,77.00370918,6,8
31581,59,118,1-59-2023-118-02,2,2,1,3,47.45671854,6,8
31581,59,118,1-59-2023-118-02,2,1,5,0,47.45671854,6,8
31582,59,119,1-59-2023-119-02,2,1,10,0,47.45671854,6,8
31582,59,119,1-59-2023-119-02,2,2,1,1,47.45671854,6,8
31583,59,120,1-59-2023-120-05,5,2,1,1,77.00370918,6,8
31583,59,120,1-59-2023-120-05,5,1,3,0,77.00370918,6,8
31584,66,72,1-66-2023-072-01,1,1,3,0,103.5334329,6,8
31585,66,73,1-66-2023-073-03,3,1,9,0,137.6600127,6,8
31586,66,74,1-66-2023-074-06,6,1,1,1,461.8529901,6,8
31586,66,74,1-66-2023-074-06,6,2,1,1,461.8529901,6,8
31587,12,92,1-12-2023-092-07,7,1,1,1,6048.278221,9,8
31588,17,134,1-17-2023-134-08,8,1,10,0,65.13020502,4,8
31589,17,135,1-17-2023-135-10,10,1,1,1,112.3793164,4,8
31592,33,58,1-33-2023-058-05,5,1,1,1,23.0841485,12,8
31593,33,59,1-33-2023-059-08,8,1,3,0,134.2127958,12,8
31593,33,59,1-33-2023-059-08,8,2,3,0,134.2127958,12,8
29041,13,31,1-13-2023-031-07,7,1,1,1,3617.617384,7,8
29043,24,29,1-24-2023-029-04,4,1,9,0,1507.642432,1,8
29044,24,30,1-24-2023-030-05,5,1,1,3,119.6383361,1,8
29045,24,31,1-24-2023-031-03,3,1,1,3,453.1699061,1,8
29045,24,31,1-24-2023-031-03,3,2,1,2,453.1699061,1,8
29047,14,16,1-14-2023-016-03,3,1,1,1,1456.58316,8,8
29047,14,16,1-14-2023-016-03,3,2,1,1,1456.58316,8,8
29048,14,17,1-14-2023-017-02,2,1,9,0,164.4463854,8,8
29049,73,28,1-73-2023-028-07,7,2,3,0,44.24668488,3,8
29050,73,29,1-73-2023-029-07,7,1,1,1,44.24668488,3,8
29051,73,30,1-73-2023-030-07,7,2,1,1,44.24668488,3,8
29051,73,30,1-73-2023-030-07,7,1,3,0,44.24668488,3,8
29052,10,40,1-10-2023-040-02,2,1,1,3,21.75120523,4,8
29053,10,41,1-10-2023-041-06,6,2,6,0,499.8921192,4,8
29054,10,42,1-10-2023-042-03,3,1,3,0,242.9219552,4,8
29054,10,42,1-10-2023-042-03,3,2,1,1,242.9219552,4,8
29055,10,43,1-10-2023-043-03,3,1,5,0,242.9219552,4,8
29056,28,17,1-28-2023-017-09,9,1,1,3,58.50719136,3,8
29057,28,18,1-28-2023-018-04,4,1,1,1,38.14523869,3,8
29058,52,27,1-52-2023-027-03,3,2,1,1,29.3155188,12,8
29058,52,27,1-52-2023-027-03,3,1,1,3,29.3155188,12,8
29059,52,28,1-52-2023-028-04,4,2,1,1,100.2473402,12,8
29060,52,29,1-52-2023-029-09,9,1,2,1,199.6656435,12,8
29062,25,32,1-25-2023-032-04,4,1,6,0,243.6588258,2,8
29063,25,33,1-25-2023-033-03,3,1,1,1,70.28436973,2,8
29064,25,34,1-25-2023-034-04,4,1,1,1,243.6588257,2,8
29066,16,26,1-16-2023-026-07,7,1,1,1,1667.42203,5,8
29066,16,26,1-16-2023-026-07,7,2,1,3,1667.42203,5,8
29069,32,27,1-32-2023-027-06,6,2,5,0,1630.982467,7,8
29070,32,28,1-32-2023-028-03,3,2,1,1,792.5739066,7,8
29071,32,29,1-32-2023-029-06,6,1,5,0,1630.982467,7,8
29071,32,29,1-32-2023-029-06,6,2,1,1,1630.982467,7,8
29072,76,20,1-76-2023-020-10,10,1,1,1,147.5813992,3,8
29074,31,18,1-31-2023-018-05,5,1,1,3,205.9381144,6,8
29075,31,19,1-31-2023-019-04,4,1,9,0,246.8598917,6,8
29077,18,17,1-18-2023-017-09,9,1,5,0,646.994199,6,8
29079,66,20,1-66-2023-020-01,1,1,3,0,103.5334329,6,8
29079,66,20,1-66-2023-020-01,1,2,1,3,103.5334329,6,8
29080,27,21,1-27-2023-021-04,4,1,1,1,152.5362829,3,8
29080,27,21,1-27-2023-021-04,4,2,1,1,152.5362829,3,8
29085,26,28,1-26-2023-028-09,9,1,3,0,884.3099947,10,8
29085,26,28,1-26-2023-028-09,9,2,9,0,884.3099947,10,8
29086,26,29,1-26-2023-029-03,3,2,1,1,112.2680861,10,8
29088,22,20,1-22-2023-020-02,2,1,1,1,46.53406498,12,8
29089,15,40,1-15-2023-040-04,4,1,5,0,295.5182932,1,8
29091,15,42,1-15-2023-042-04,4,1,5,0,295.5182932,1,8
29092,21,15,1-21-2023-015-08,8,1,2,1,828.1360953,11,8
29093,27,23,1-27-2023-023-07,7,1,1,1,462.0098593,3,8
29093,27,23,1-27-2023-023-07,7,2,1,1,462.0098593,3,8
29094,26,31,1-26-2023-031-03,3,1,1,3,112.2680861,10,8
29094,26,31,1-26-2023-031-03,3,2,1,1,112.2680861,10,8
29095,25,35,1-25-2023-035-06,6,1,10,0,144.6332938,2,8
29095,25,35,1-25-2023-035-06,6,2,10,0,144.6332938,2,8
29099,18,18,1-18-2023-018-06,6,1,1,1,305.6258831,6,8
29100,15,43,1-15-2023-043-06,6,1,1,1,185.9685019,1,8
29101,30,18,1-30-2023-018-06,6,1,9,0,115.4796241,10,8
29102,30,19,1-30-2023-019-04,4,2,3,0,267.3882395,10,8
29103,66,21,1-66-2023-021-09,9,1,5,0,136.4050365,6,8
29105,16,27,1-16-2023-027-06,6,2,9,0,381.5606327,5,8
29106,26,32,1-26-2023-032-06,6,2,1,1,296.529938,10,8
29107,54,20,1-54-2023-020-07,7,1,1,1,468.3649067,9,8
29107,54,20,1-54-2023-020-07,7,2,3,0,468.3649067,9,8
29108,54,21,1-54-2023-021-07,7,1,10,0,468.3649067,9,8
29109,23,30,1-23-2023-030-03,3,1,4,0,262.8708736,5,8
29109,23,30,1-23-2023-030-03,3,2,1,1,262.8708736,5,8
29110,23,31,1-23-2023-031-05,5,1,9,0,66.29414151,5,8
29110,23,31,1-23-2023-031-05,5,2,5,0,66.29414151,5,8
29112,77,18,1-77-2023-018-09,9,1,1,1,2852.530648,9,8
29113,77,19,1-77-2023-019-02,2,1,3,0,71.99682468,9,8
29113,77,19,1-77-2023-019-02,2,2,9,0,71.99682468,9,8
29114,48,16,1-48-2023-016-04,4,1,1,1,417.0805538,12,8
29114,48,16,1-48-2023-016-04,4,2,9,0,417.0805538,12,8
29115,48,17,1-48-2023-017-05,5,1,4,0,74.67626833,12,8
29116,59,34,1-59-2023-034-08,8,1,1,3,65.04896113,6,8
29117,59,35,1-59-2023-035-07,7,2,1,1,532.5072116,6,8
29117,59,35,1-59-2023-035-07,7,1,1,1,532.5072116,6,8
29118,59,36,1-59-2023-036-07,7,1,1,1,532.5072116,6,8
29119,12,23,1-12-2023-023-06,6,1,1,3,438.8697616,9,8
29119,12,23,1-12-2023-023-06,6,2,2,1,438.8697616,9,8
29121,33,17,1-33-2023-017-01,1,1,1,3,35.56975287,12,8
29121,33,17,1-33-2023-017-01,1,3,1,3,35.56975287,12,8
29121,33,17,1-33-2023-017-01,1,4,1,1,35.56975287,12,8
29122,17,36,1-17-2023-036-07,7,1,1,1,416.4192668,4,8
29123,17,37,1-17-2023-037-07,7,2,1,1,416.4192669,4,8
29124,19,40,1-19-2023-040-09,9,1,3,0,344.212899,9,8
29124,19,40,1-19-2023-040-09,9,2,3,0,344.212899,9,8
29125,19,41,1-19-2023-041-10,10,1,5,0,1137.843616,9,8
29126,19,42,1-19-2023-042-07,7,2,1,1,443.7004173,9,8
29127,19,43,1-19-2023-043-04,4,2,1,1,156.5095348,9,8
29130,11,25,1-11-2023-025-02,2,1,9,0,144.902441,8,8
29130,11,25,1-11-2023-025-02,2,2,1,1,144.902441,8,8
29131,11,26,1-11-2023-026-01,1,1,4,0,381.2553485,8,8
29132,24,33,1-24-2023-033-06,6,1,1,1,455.9660854,1,8
29132,24,33,1-24-2023-033-06,6,2,1,1,455.9660854,1,8
29133,24,34,1-24-2023-034-04,4,1,9,0,574.3248444,1,8
29133,24,34,1-24-2023-034-04,4,2,5,0,574.3248444,1,8
29133,24,34,1-24-2023-034-04,4,3,2,1,574.3248444,1,8
29134,24,35,1-24-2023-035-06,6,1,3,0,455.9660854,1,8
29134,24,35,1-24-2023-035-06,6,2,9,0,455.9660854,1,8
29135,24,36,1-24-2023-036-08,8,1,3,0,146.7379717,1,8
29136,66,22,1-66-2023-022-10,10,1,3,0,112.3254186,6,8
29137,66,23,1-66-2023-023-08,8,1,1,1,128.7448736,6,8
29138,25,36,1-25-2023-036-07,7,1,1,1,1217.345767,2,8
29139,25,37,1-25-2023-037-04,4,1,1,1,446.229548,2,8
29139,25,37,1-25-2023-037-04,4,2,1,1,446.229548,2,8
29140,14,18,1-14-2023-018-01,1,1,5,0,424.2803877,8,8
29141,13,33,1-13-2023-033-04,4,1,1,1,1584.065743,7,8
29142,13,34,1-13-2023-034-03,3,1,3,0,486.0606603,7,8
29142,13,34,1-13-2023-034-03,3,2,1,1,486.0606603,7,8
29142,13,34,1-13-2023-034-03,3,3,1,2,486.0606603,7,8
29143,13,35,1-13-2023-035-06,6,1,10,0,1000.230273,7,8
29144,13,36,1-13-2023-036-08,8,1,1,3,461.4165249,7,8
29146,52,31,1-52-2023-031-02,2,1,4,0,18.6844744,12,8
29146,52,31,1-52-2023-031-02,2,3,2,1,18.6844744,12,8
29147,52,32,1-52-2023-032-09,9,1,1,2,144.6675516,12,8
29148,28,19,1-28-2023-019-04,4,1,1,1,114.3223113,3,8
29149,10,44,1-10-2023-044-09,9,1,5,0,745.1269367,4,8
29150,10,45,1-10-2023-045-04,4,1,5,0,437.0091844,4,8
29151,10,46,1-10-2023-046-07,7,2,1,1,1051.314093,4,8
29152,10,47,1-10-2023-047-04,4,1,9,0,437.0091844,4,8
29153,18,19,1-18-2023-019-09,9,1,1,2,530.8874299,6,8
29153,18,19,1-18-2023-019-09,9,2,1,1,530.8874299,6,8
29154,18,20,1-18-2023-020-10,10,1,1,1,1693.57428,6,8
29155,16,28,1-16-2023-028-03,3,1,3,0,455.0797174,5,8
29156,16,29,1-16-2023-029-03,3,1,9,0,455.0797174,5,8
29157,32,30,1-32-2023-030-02,2,1,5,0,24.81839862,7,8
29157,32,30,1-32-2023-030-02,2,2,9,0,24.81839862,7,8
29158,32,31,1-32-2023-031-04,4,2,1,1,2091.052352,7,8
29159,32,32,1-32-2023-032-04,4,2,5,0,2091.052352,7,8
29161,52,30,1-52-2023-030-04,4,1,1,1,72.63411472,12,8
29164,73,32,1-73-2023-032-07,7,1,3,0,85.56889869,3,8
