CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEATLOC,SEATTYPE,ORIENTATION,TRACK,PERFORMANCE,INTRESTRAINT,HEADRESTYPE,HEADRESTDAM,HEADRESTACT,ROLLPROTECTION,BELTAVAILINSP,BELTUSEINSP,BELTMALFUNCTIONINSP,BELTANCHORINSP,BELTPRETENSIONINSP,BELTPOSDEVPRESINSP,BELTGUIDEINSP,SEATROW,LOCATION,CASEWGT,PSUSTRAT,VERSION
8002,12,51,1-12-2017-051-10,10,2,11,1,1,5,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,1132.1490365429,9,2
8002,12,51,1-12-2017-051-10,10,2,13,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,3,1132.1490365429,9,2
8002,12,51,1-12-2017-051-10,10,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,1132.1490365429,9,2
7868,12,46,1-12-2017-046-03,3,1,11,1,1,3,1,1,3,2,1,1,4,0,1,3,2,0,0,1,1,438.997239334729,9,2
7868,12,46,1-12-2017-046-03,3,1,13,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,3,438.997239334729,9,2
7982,32,107,1-32-2017-107-03,3,1,11,1,1,6,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,468.366641452418,7,2
8001,16,67,1-16-2017-067-05,5,1,11,1,1,3,1,1,3,2,1,1,4,4,1,5,9,0,0,1,1,48.7059466510984,5,2
8001,16,67,1-16-2017-067-05,5,1,13,1,1,5,1,1,3,2,1,1,4,4,1,2,9,0,0,1,3,48.7059466510984,5,2
7843,33,81,1-33-2017-081-08,8,1,11,1,1,6,1,1,3,2,1,1,4,4,1,3,2,0,0,1,1,103.236549053167,12,2
8011,13,90,1-13-2017-090-02,2,2,11,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,94.3918599934529,7,2
7978,11,43,1-11-2017-043-07,7,1,11,1,1,9,1,1,3,9,1,1,9,99,9,9,9,9,0,1,1,5823.90726220291,8,2
7978,11,43,1-11-2017-043-07,7,2,11,1,1,9,99,1,3,2,1,1,4,4,9,9,9,9,0,1,1,5823.90726220291,8,2
7988,24,100,1-24-2017-100-07,7,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,992.944504113919,1,2
7992,23,90,1-23-2017-090-03,3,2,11,1,1,3,1,1,3,2,2,1,4,4,1,2,1,0,0,1,1,193.45297331174,5,2
7992,23,90,1-23-2017-090-03,3,2,13,1,1,4,1,1,3,2,2,1,4,4,1,3,1,0,0,1,3,193.45297331174,5,2
7980,32,105,1-32-2017-105-07,7,1,21,9,1,1,1,1,3,2,1,1,4,14,1,3,0,0,0,2,1,1697.99965014925,7,2
7980,32,105,1-32-2017-105-07,7,1,23,9,1,1,1,1,3,2,1,1,4,4,1,4,0,0,0,2,3,1697.99965014925,7,2
7980,32,105,1-32-2017-105-07,7,1,11,9,1,3,1,1,3,2,1,1,4,4,1,2,0,0,0,1,1,1697.99965014925,7,2
8000,16,66,1-16-2017-066-06,6,1,11,1,1,5,1,1,3,2,1,1,4,4,1,3,1,0,0,1,1,554.320857355004,5,2
7965,33,86,1-33-2017-086-07,7,1,11,1,1,6,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,433.721756672474,12,2
8012,30,77,1-30-2017-077-03,3,1,11,1,1,5,1,1,3,2,1,1,4,4,1,3,2,0,0,1,1,1794.30440355272,10,2
7994,23,92,1-23-2017-092-07,7,2,13,1,1,4,1,1,3,2,1,1,4,4,1,4,4,0,0,1,3,734.734825091727,5,2
7994,23,92,1-23-2017-092-07,7,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,4,0,0,1,1,734.734825091727,5,2
7979,10,41,1-10-2017-041-09,9,1,11,1,1,3,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,2538.15212103402,4,2
8015,33,91,1-33-2017-091-03,3,2,11,2,1,4,1,1,3,2,1,1,4,4,1,1,0,0,0,1,1,169.095385338734,12,2
7745,15,57,1-15-2017-057-03,3,1,11,1,1,5,1,1,3,2,1,1,4,4,1,2,4,0,0,1,1,320.258233574086,1,2
7990,14,50,1-14-2017-050-03,3,1,11,1,1,6,1,1,3,2,1,1,4,99,9,2,1,0,0,1,1,3413.53071152178,8,2
7990,14,50,1-14-2017-050-03,3,1,13,1,1,6,1,1,3,2,1,1,4,99,9,2,1,0,0,1,3,3413.53071152178,8,2
7982,32,107,1-32-2017-107-03,3,2,11,1,1,6,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,468.366641452418,7,2
8017,20,111,1-20-2017-111-06,6,1,11,1,1,3,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,468.885697679855,11,2
8008,22,101,1-22-2017-101-10,10,1,11,1,1,6,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,8289.13117194951,12,2
7950,21,54,1-21-2017-054-09,9,1,11,1,1,9,1,2,3,2,1,1,4,4,1,1,1,0,0,1,1,1550.29227762729,11,2
7997,19,101,1-19-2017-101-07,7,1,11,1,1,4,1,1,3,2,1,1,4,99,1,4,1,0,0,1,1,1291.67508035249,9,2
8041,24,101,1-24-2017-101-04,4,1,11,1,1,3,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,1172.65979486292,1,2
7999,19,103,1-19-2017-103-03,3,1,11,1,1,4,1,1,3,2,2,1,4,4,1,4,2,0,0,1,1,260.662105898996,9,2
7943,25,33,1-25-2017-033-03,3,1,11,1,1,3,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,659.046185759686,2,2
7943,25,33,1-25-2017-033-03,3,2,11,1,1,3,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,659.046185759686,2,2
7996,27,21,1-27-2017-021-07,7,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,717.541998290094,3,2
8004,17,68,1-17-2017-068-02,2,1,11,1,1,3,1,1,3,2,1,1,4,0,1,1,1,0,0,1,1,100.146694052494,4,2
7791,33,79,1-33-2017-079-06,6,2,11,1,1,9,1,1,3,9,1,1,4,4,1,2,0,0,0,1,1,234.448735568121,12,2
7791,33,79,1-33-2017-079-06,6,2,13,1,1,9,1,1,3,2,1,1,4,4,1,4,0,0,0,1,3,234.448735568121,12,2
7794,21,50,1-21-2017-050-03,3,1,11,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,108.939878475118,11,2
7794,21,50,1-21-2017-050-03,3,1,13,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,3,108.939878475118,11,2
8073,18,52,1-18-2017-052-06,6,2,11,1,1,3,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,589.079808493488,6,2
8073,18,52,1-18-2017-052-06,6,2,13,1,1,5,1,1,3,2,1,1,4,0,1,2,2,0,0,1,3,589.079808493488,6,2
8073,18,52,1-18-2017-052-06,6,1,11,1,1,4,1,1,3,1,1,1,4,4,1,3,0,0,0,1,1,589.079808493488,6,2
8059,32,109,1-32-2017-109-01,1,2,11,1,1,9,6,1,3,2,1,1,4,4,1,1,0,0,0,1,1,260.675640918197,7,2
8077,20,116,1-20-2017-116-01,1,1,11,1,1,9,6,1,3,2,1,1,4,4,1,2,2,0,0,1,1,47.9714768351659,11,2
7897,13,83,1-13-2017-083-04,4,2,11,1,1,9,1,1,3,2,1,1,4,4,9,2,5,0,0,1,1,1961.70184442371,7,2
7959,18,49,1-18-2017-049-02,2,2,11,1,1,3,1,1,3,2,1,1,4,0,1,4,2,0,0,1,1,82.5675036810661,6,2
7998,19,102,1-19-2017-102-08,8,1,11,1,1,3,6,1,3,2,1,1,4,0,0,4,1,0,0,1,1,305.991351541211,9,2
8096,28,53,1-28-2017-053-07,7,1,11,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,174.677102645236,3,2
8080,13,93,1-13-2017-093-04,4,2,11,1,1,5,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,3656.31496346705,7,2
8088,22,102,1-22-2017-102-03,3,1,11,1,1,5,1,1,3,2,1,1,4,0,1,2,2,0,0,1,1,189.34152756178,12,2
8059,32,109,1-32-2017-109-01,1,1,11,1,1,6,1,1,3,2,1,1,4,0,0,3,2,0,0,1,1,260.675640918197,7,2
8059,32,109,1-32-2017-109-01,1,1,13,1,1,6,1,1,3,2,1,1,4,0,0,4,2,0,0,1,3,260.675640918197,7,2
8062,19,104,1-19-2017-104-06,6,2,11,1,1,6,1,1,3,2,2,1,4,4,1,4,2,0,0,1,1,412.312801778747,9,2
8081,30,78,1-30-2017-078-07,7,2,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,2644.12219900419,10,2
8078,13,91,1-13-2017-091-02,2,2,13,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,3,81.3304087696774,7,2
8061,32,111,1-32-2017-111-07,7,2,11,1,1,4,1,1,3,2,1,1,4,4,1,3,0,0,0,1,1,4020.98231058148,7,2
8078,13,91,1-13-2017-091-02,2,2,11,1,1,5,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,81.3304087696774,7,2
7966,33,87,1-33-2017-087-03,3,2,11,1,1,6,4,1,3,2,1,1,4,4,1,4,2,0,0,1,1,113.707892098683,12,2
8066,12,53,1-12-2017-053-06,6,1,11,1,1,6,1,1,3,2,2,1,4,0,1,2,1,0,0,1,1,1216.52299057212,9,2
8066,12,53,1-12-2017-053-06,6,1,13,1,1,2,1,1,3,2,2,1,4,0,1,2,1,0,0,1,3,1216.52299057212,9,2
8060,32,110,1-32-2017-110-02,2,2,11,1,1,3,6,1,3,2,1,1,4,4,1,2,2,0,0,1,1,86.2495811560916,7,2
8060,32,110,1-32-2017-110-02,2,2,23,5,1,1,1,2,3,2,1,1,4,99,1,1,0,0,0,2,3,86.2495811560916,7,2
8083,21,56,1-21-2017-056-03,3,1,11,2,1,5,1,1,3,2,1,1,4,4,1,1,2,1,1,1,1,350.409114778015,11,2
8057,27,22,1-27-2017-022-06,6,1,11,1,1,6,1,1,3,2,1,1,4,0,1,4,2,0,0,1,1,156.201745891107,3,2
8087,33,94,1-33-2017-094-04,4,1,11,1,1,5,1,2,3,2,1,1,4,4,1,1,1,0,0,1,1,285.564576370814,12,2
8007,21,55,1-21-2017-055-03,3,2,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,1050.84678343269,11,2
8007,21,55,1-21-2017-055-03,3,2,13,1,1,6,1,1,3,2,1,1,4,4,1,2,2,0,0,1,3,1050.84678343269,11,2
8061,32,111,1-32-2017-111-07,7,1,11,1,1,4,1,2,3,2,1,1,4,4,1,1,3,0,0,1,1,4020.98231058148,7,2
8058,31,41,1-31-2017-041-07,7,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,1465.37280017611,6,2
8058,31,41,1-31-2017-041-07,7,1,13,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,3,1465.37280017611,6,2
8074,18,53,1-18-2017-053-06,6,1,11,1,1,6,1,1,3,2,1,1,4,4,1,1,2,1,1,1,1,589.079808493488,6,2
7962,20,106,1-20-2017-106-09,9,1,11,1,1,9,1,1,3,2,1,1,4,4,1,4,2,3,0,1,1,843.752241763389,11,2
8112,24,106,1-24-2017-106-04,4,1,11,1,1,9,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,1255.21425961594,1,2
8112,24,106,1-24-2017-106-04,4,2,11,1,1,4,1,1,3,2,2,1,4,4,1,4,1,0,0,1,1,1255.21425961594,1,2
8172,30,80,1-30-2017-080-03,3,2,11,6,1,5,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,3001.76896990858,10,2
8082,30,79,1-30-2017-079-02,2,2,11,1,1,5,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,56.716099343764,10,2
8082,30,79,1-30-2017-079-02,2,2,13,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,3,56.716099343764,10,2
8118,12,54,1-12-2017-054-07,7,2,23,3,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,3,8658.60604270848,9,2
8016,20,110,1-20-2017-110-01,1,1,11,1,1,5,1,1,3,3,1,1,4,0,0,1,1,0,0,1,1,56.8193335428149,11,2
8118,12,54,1-12-2017-054-07,7,2,11,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,8658.60604270848,9,2
8118,12,54,1-12-2017-054-07,7,2,13,1,1,3,1,1,3,2,1,1,4,4,1,2,1,0,0,1,3,8658.60604270848,9,2
8113,24,107,1-24-2017-107-03,3,2,11,1,1,5,1,1,3,2,1,1,4,0,0,2,1,0,0,1,1,293.014123084042,1,2
8108,32,114,1-32-2017-114-03,3,2,11,1,1,3,1,1,3,1,2,1,4,4,1,2,1,0,0,1,1,892.121297564092,7,2
8161,13,94,1-13-2017-094-08,8,2,11,1,1,4,6,1,3,2,1,1,4,0,0,5,2,0,0,1,1,700.499499567604,7,2
8162,13,95,1-13-2017-095-02,2,2,11,1,1,5,1,1,3,1,1,1,4,4,1,4,1,0,0,1,1,65.9592055730768,7,2
8162,13,95,1-13-2017-095-02,2,1,11,1,1,2,1,1,3,2,2,1,4,4,1,4,2,0,0,1,1,65.9592055730768,7,2
8116,16,69,1-16-2017-069-08,8,2,11,1,1,5,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,455.562182198925,5,2
8116,16,69,1-16-2017-069-08,8,2,13,1,1,5,1,1,3,2,1,1,4,4,1,2,1,0,0,1,3,455.562182198925,5,2
8072,17,70,1-17-2017-070-05,5,1,11,1,1,3,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,156.479576755148,4,2
8089,22,103,1-22-2017-103-07,7,1,11,1,1,5,1,1,3,2,1,1,4,4,1,3,2,0,0,1,1,789.847825993546,12,2
8079,13,92,1-13-2017-092-02,2,1,11,1,1,9,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,81.3304087696774,7,2
8087,33,94,1-33-2017-094-04,4,3,11,1,1,3,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,285.564576370814,12,2
7904,33,84,1-33-2017-084-03,3,2,11,1,1,5,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,91.2652190375962,12,2
7904,33,84,1-33-2017-084-03,3,2,13,1,1,5,1,1,3,2,1,1,4,99,9,4,1,0,0,1,3,91.2652190375962,12,2
8067,16,68,1-16-2017-068-06,6,1,11,1,1,5,1,1,3,2,1,1,4,4,1,3,2,0,0,1,1,1059.70250797157,5,2
7903,33,83,1-33-2017-083-04,4,2,11,1,1,5,1,1,3,2,1,1,4,4,1,1,0,0,0,1,1,259.890592975373,12,2
8101,23,96,1-23-2017-096-03,3,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,139.476580971046,5,2
8101,23,96,1-23-2017-096-03,3,2,11,1,1,5,1,1,3,2,1,1,4,4,1,2,4,0,0,1,1,139.476580971046,5,2
8100,11,46,1-11-2017-046-02,2,2,11,1,1,3,8,1,3,2,1,1,4,4,1,2,2,0,0,1,1,256.641090341704,8,2
8100,11,46,1-11-2017-046-02,2,2,13,1,1,3,1,1,3,2,1,1,4,4,1,2,2,0,0,1,3,256.641090341704,8,2
8015,33,91,1-33-2017-091-03,3,1,11,1,1,5,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,169.095385338734,12,2
8113,24,107,1-24-2017-107-03,3,1,11,1,1,3,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,293.014123084042,1,2
7893,17,63,1-17-2017-063-07,7,2,11,1,1,5,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,517.840409113973,4,2
8063,19,105,1-19-2017-105-03,3,1,11,1,1,4,1,1,3,2,2,1,4,0,1,2,2,0,0,1,1,270.5790386736,9,2
7792,33,80,1-33-2017-080-08,8,1,11,6,1,6,6,1,3,2,1,1,4,4,1,4,2,0,0,1,1,147.860634086227,12,2
7966,33,87,1-33-2017-087-03,3,1,11,1,1,3,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,113.707892098683,12,2
7966,33,87,1-33-2017-087-03,3,1,21,4,1,1,1,1,3,2,1,1,4,14,9,1,1,0,0,2,1,113.707892098683,12,2
7949,12,49,1-12-2017-049-03,3,2,11,2,1,2,1,1,3,2,1,1,4,4,1,1,2,1,2,1,1,896.225689431293,9,2
7949,12,49,1-12-2017-049-03,3,2,13,2,1,4,1,1,3,2,1,1,4,4,1,1,2,1,2,1,3,896.225689431293,9,2
7949,12,49,1-12-2017-049-03,3,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,896.225689431293,9,2
7948,12,48,1-12-2017-048-03,3,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,896.225689431293,9,2
7955,13,86,1-13-2017-086-07,7,1,11,1,1,4,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,3590.29038735847,7,2
7971,20,109,1-20-2017-109-03,3,1,11,1,1,3,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,125.414397547365,11,2
7941,16,65,1-16-2017-065-02,2,1,23,5,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,3,86.4884606114222,5,2
7941,16,65,1-16-2017-065-02,2,2,11,2,1,6,1,1,3,2,1,1,4,4,1,1,2,0,0,1,1,86.4884606114222,5,2
7895,21,53,1-21-2017-053-03,3,2,11,1,1,5,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,345.739300358192,11,2
7973,22,100,1-22-2017-100-10,10,1,11,7,1,4,98,1,3,2,1,1,4,4,1,1,1,0,0,1,1,1279.90483931947,12,2
7954,13,85,1-13-2017-085-09,9,1,11,2,1,5,1,1,3,2,1,1,4,4,1,1,1,0,0,1,1,5700.84514470473,7,2
7545,20,84,1-20-2017-084-01,1,2,11,1,1,3,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,50.0259744183163,11,2
7947,17,66,1-17-2017-066-04,4,1,11,1,1,5,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,1695.72707745063,4,2
7971,20,109,1-20-2017-109-03,3,2,11,1,1,5,1,1,3,2,9,1,4,4,1,2,1,0,0,1,1,125.414397547365,11,2
7933,32,102,1-32-2017-102-07,7,2,11,1,1,3,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,2386.69130050243,7,2
7946,17,65,1-17-2017-065-02,2,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,4,0,0,1,1,70.2577412888529,4,2
7951,19,98,1-19-2017-098-05,5,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,115.226768052376,9,2
7941,16,65,1-16-2017-065-02,2,1,11,1,1,6,1,1,3,2,1,1,4,0,1,2,1,0,0,1,1,86.4884606114222,5,2
7951,19,98,1-19-2017-098-05,5,1,21,5,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,1,115.226768052376,9,2
7951,19,98,1-19-2017-098-05,5,1,23,5,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,3,115.226768052376,9,2
7880,28,47,1-28-2017-047-01,1,1,11,1,1,3,1,1,3,2,1,1,4,0,0,4,1,0,0,1,1,137.6970604631,3,2
7952,19,99,1-19-2017-099-02,2,1,11,1,1,2,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,102.089013427492,9,2
7968,22,99,1-22-2017-099-10,10,1,21,3,1,1,1,1,3,1,1,1,4,18,1,1,0,0,0,2,1,1279.90483931947,12,2
7936,28,49,1-28-2017-049-06,6,2,11,1,1,5,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,515.534979702304,3,2
7936,28,49,1-28-2017-049-06,6,2,13,1,1,5,1,1,3,2,1,1,4,4,1,4,1,0,0,1,3,515.534979702304,3,2
7936,28,49,1-28-2017-049-06,6,2,21,3,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,1,515.534979702304,3,2
7936,28,49,1-28-2017-049-06,6,2,23,3,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,3,515.534979702304,3,2
7937,27,20,1-27-2017-020-04,4,2,11,1,1,6,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,375.265432712776,3,2
7881,28,48,1-28-2017-048-01,1,1,11,1,1,6,5,1,3,3,1,1,4,4,1,2,2,0,0,1,1,137.6970604631,3,2
7677,33,75,1-33-2017-075-02,2,2,13,1,1,9,1,1,3,2,1,1,4,4,1,4,2,0,0,1,3,66.335309476095,12,2
7677,33,75,1-33-2017-075-02,2,2,11,1,1,9,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,66.335309476095,12,2
7953,19,100,1-19-2017-100-07,7,1,11,1,1,6,1,2,3,2,1,1,4,4,1,1,1,0,0,1,1,4322.99062713303,9,2
7677,33,75,1-33-2017-075-02,2,1,11,1,1,9,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,66.335309476095,12,2
7884,19,96,1-19-2017-096-02,2,1,11,1,1,3,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,193.462398169656,9,2
7988,24,100,1-24-2017-100-07,7,1,13,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,3,992.944504113919,1,2
8000,16,66,1-16-2017-066-06,6,2,11,1,1,6,1,1,3,2,1,1,4,0,1,2,1,0,0,1,1,554.320857355004,5,2
7993,23,91,1-23-2017-091-08,8,1,23,4,1,1,1,1,3,2,1,1,4,14,1,1,0,0,0,2,3,159.720570217539,5,2
7987,24,99,1-24-2017-099-10,10,1,11,1,1,6,1,1,3,2,1,1,4,4,1,3,1,0,0,1,1,5482.87978584211,1,2
7993,23,91,1-23-2017-091-08,8,1,11,1,1,2,1,1,3,2,1,1,4,0,1,4,2,0,0,1,1,159.720570217539,5,2
7935,32,104,1-32-2017-104-02,2,2,11,1,1,3,1,1,3,2,1,1,4,4,1,4,0,0,0,1,1,51.1942379043826,7,2
7723,18,42,1-18-2017-042-05,5,1,11,1,1,6,1,1,3,2,1,1,4,4,1,2,3,0,0,1,1,75.6499068707043,6,2
7883,19,95,1-19-2017-095-02,2,2,13,1,1,4,1,1,3,2,1,1,4,4,1,5,2,0,0,1,3,134.564538478842,9,2
7931,10,40,1-10-2017-040-06,6,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,1655.85275190167,4,2
7715,14,42,1-14-2017-042-02,2,2,23,3,1,1,1,1,3,2,1,1,8,15,9,0,2,0,0,2,3,216.318125742932,8,2
7715,14,42,1-14-2017-042-02,2,2,11,1,1,3,5,1,3,3,1,1,4,99,9,4,1,0,0,1,1,216.318125742932,8,2
7715,14,42,1-14-2017-042-02,2,2,13,1,1,3,5,1,3,3,1,1,4,99,9,2,1,0,0,1,3,216.318125742932,8,2
7969,15,70,1-15-2017-070-03,3,1,11,1,1,6,1,1,3,2,1,1,4,0,1,2,2,0,0,1,1,270.281610211649,1,2
7685,15,53,1-15-2017-053-02,2,2,11,1,1,5,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,11.5367659147207,1,2
7888,10,39,1-10-2017-039-02,2,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,46.3428822044919,4,2
7888,10,39,1-10-2017-039-02,2,2,13,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,3,46.3428822044919,4,2
7970,15,71,1-15-2017-071-09,9,2,11,1,1,5,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,1559.35401868943,1,2
7967,33,88,1-33-2017-088-03,3,1,11,1,1,5,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,113.707892098683,12,2
7967,33,88,1-33-2017-088-03,3,1,23,5,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,3,113.707892098683,12,2
7947,17,66,1-17-2017-066-04,4,2,11,1,1,3,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,1695.72707745063,4,2
7947,17,66,1-17-2017-066-04,4,2,13,1,1,3,1,1,3,2,1,1,4,4,1,4,1,0,0,1,3,1695.72707745063,4,2
7942,29,25,1-29-2017-025-07,7,1,11,1,1,3,1,1,3,2,2,1,4,4,1,2,1,0,0,1,1,5138.60114306228,2,2
7942,29,25,1-29-2017-025-07,7,1,13,1,1,2,1,1,3,2,2,1,4,4,1,2,1,0,0,1,3,5138.60114306228,2,2
7968,22,99,1-22-2017-099-10,10,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,1279.90483931947,12,2
7768,14,43,1-14-2017-043-03,3,1,11,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,1443.64910237224,8,2
7885,19,97,1-19-2017-097-01,1,1,11,1,1,4,1,1,3,2,1,1,4,0,1,2,1,0,0,1,1,401.34587739812,9,2
7925,23,89,1-23-2017-089-06,6,1,11,1,1,5,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,279.714667058148,5,2
7925,23,89,1-23-2017-089-06,6,1,13,1,1,4,1,1,3,2,1,1,4,4,1,4,1,0,0,1,3,279.714667058148,5,2
7929,24,96,1-24-2017-096-03,3,1,11,2,1,6,1,1,3,2,1,1,4,4,1,1,1,0,0,1,1,286.298646550666,1,2
7934,32,103,1-32-2017-103-06,6,2,21,4,1,1,1,1,3,2,1,1,4,0,0,1,0,0,0,2,1,1276.83679075119,7,2
7934,32,103,1-32-2017-103-06,6,2,23,4,1,1,1,1,3,2,1,1,4,0,0,1,0,0,0,2,3,1276.83679075119,7,2
7956,13,87,1-13-2017-087-02,2,2,13,1,1,5,1,1,3,2,1,1,4,4,1,2,2,0,0,1,3,77.0112918240922,7,2
7956,13,87,1-13-2017-087-02,2,2,21,7,1,1,1,1,3,2,1,1,4,99,1,1,0,0,0,2,1,77.0112918240922,7,2
7956,13,87,1-13-2017-087-02,2,2,11,1,1,5,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,77.0112918240922,7,2
7929,24,96,1-24-2017-096-03,3,2,11,1,1,5,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,286.298646550666,1,2
7923,23,87,1-23-2017-087-07,7,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,547.746582994833,5,2
7956,13,87,1-13-2017-087-02,2,1,11,1,1,2,1,1,3,2,1,1,4,0,0,4,2,0,0,1,1,77.0112918240922,7,2
7956,13,87,1-13-2017-087-02,2,1,13,1,1,4,1,1,3,2,1,1,4,0,0,4,2,0,0,1,3,77.0112918240922,7,2
7924,23,88,1-23-2017-088-03,3,2,11,1,1,6,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,144.219657872441,5,2
7930,24,97,1-24-2017-097-07,7,2,11,1,1,6,1,1,3,2,1,1,4,4,1,4,4,0,0,1,1,1038.48815324599,1,2
7928,24,95,1-24-2017-095-06,6,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,555.277496718717,1,2
7685,15,53,1-15-2017-053-02,2,1,11,1,1,4,1,1,3,2,1,1,4,0,1,4,2,0,0,1,1,11.5367659147207,1,2
7685,15,53,1-15-2017-053-02,2,1,13,1,1,5,1,1,3,2,1,1,4,0,1,2,2,0,0,1,3,11.5367659147207,1,2
7934,32,103,1-32-2017-103-06,6,2,11,1,1,6,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,1276.83679075119,7,2
7898,13,84,1-13-2017-084-03,3,1,11,1,1,3,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,561.292611989033,7,2
7603,33,71,1-33-2017-071-10,10,1,11,1,1,9,1,1,3,2,1,1,4,99,9,9,9,9,0,1,1,339.788882491816,12,2
7909,15,67,1-15-2017-067-02,2,2,11,1,1,5,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,24.2866475873863,1,2
