CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,WMI,ManufacturerFullName,ManufacturerCommonName,ManufacturerParent,Make,Model,ModelYear,VehicleType,Series,Trim,Series2,Trim2,BodyClass,DoorsCount,EngineModel,DisplacementCC,TransmissionStyle,PlantCity,PlantState,PlantCountry,AdaptiveCruiseControl,ElectronicStabilityControl,ForwardCollisionWarning,LaneDepartureWarning,AntilockBrakeSystem,AutomaticEmergencyBraking,BlindSpotMonitoring,LaneKeepSystem,RearVisibilityCamera,DriverAssist,AdaptiveHeadlights,ParkAssist,VINDecodedOn,ManufacturerId,PlantCompanyName,WheelBaseType,TrackWidth,GrossVehicleWeightRating,CurbWeightLB,WheelBaseIN,WheelBaseUpToIN,WheelsCount,TruckBedType,TruckBedLengthIN,TrailerTypeConnection,TrailerLengthFT,BusFloorConfigurationType,MotorcycleSuspensionType,MotorcycleChassisType,SeatsCount,SeatRowsCount,TransmissionSpeeds,DriveType,AxlesCount,AxleConfiguration,BrakeSystemType,BatteryPacksPerVehicle,BatteryModulesPerPack,BatteryCellsPerModule,BatteryType,ChargerLevel,ChargerPowerKW,EngineManufacturer,EngineStrokeCycles,EngineCylindersCount,EngineCoolingType,FuelTypePrimary,FuelTypeSecondary,FuelDeliveryInjectionType,EngineConfiguration,EnginePowerKW,EngineBrakeHP,EngineBrakeUpToHP,EngineValveTrainDesign,EngineElectrificationLevel,EngineTurbo,SeatBeltsType,Pretensioner,AirBagLocFront,AirBagLocKnee,AirBagLocSide,AirBagLocCurtain,AirBagLocSeatCushion,TractionControl,VINDecodeError,CustomMotorcycleType,TruckBodyCabType,TrailerBodyType,BusType,VehicleDescriptor,TPMS,CASEWGT,PSUSTRAT,VERSION
7457,26,41,1-26-2017-041-09,9,2,JHMCM56653C0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Accord,2003,PASSENGER CAR,,LX,,,Sedan/Saloon,4,K24A4,2359.737216,Automatic,SAYAMA,SAITAMA,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:34.793,987,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,5,,,,,,,,,,,,,4,,Gasoline,,,In-Line,119.31,160.00,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMCM566*3C******,,2005.24176090841,10,2
8859,17,93,1-17-2017-093-09,9,1,JHMCM56683C0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Accord,2003,PASSENGER CAR,,LX,,,Sedan/Saloon,4,K24A4,2359.737216,Automatic,SAYAMA,SAITAMA,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:34.950,987,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,5,,,,,,,,,,,,,4,,Gasoline,,,In-Line,119.31,160.00,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMCM566*3C******,,1405.40950226752,4,2
8259,12,58,1-12-2017-058-04,4,1,JHMCP26499C0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Accord,2009,PASSENGER CAR,,LX Premium,,,Sedan/Saloon,4,K24Z2,2359.737216,Automatic,SAYAMA,SAITAMA,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:35.590,987,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,5,,,,,,,,,,,,,4,,Gasoline,,,In-Line,131.99,177.00,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMCP264*9C******,Direct,3542.25540128003,9,2
8349,27,26,1-27-2017-026-02,2,2,JHMCR6F36HC0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Accord,2017,PASSENGER CAR,Hybrid,,,,Sedan/Saloon,4,LFA1,2000,Continuously Variable Transmission (CVT),SAYAMA,SAITAMA,JAPAN,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,,26MAY2020:13:28:36.577,987,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,109.30,,4,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,5,2,,,2,,,,,,,,,Honda,4,4,Water,Gasoline,Electric,Stoichiometric gasoline direct injection (SGDI),In-Line,106.64,143.00,,Dual Overhead Cam (DOHC),Strong HEV (Hybrid Electric Vehicle),,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,Standard,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMCR6F3*HC******,Indirect,45.162698530899,3,2
8859,17,93,1-17-2017-093-09,9,2,JHMCR6F72HC0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Accord,2017,PASSENGER CAR,Hybrid Touring,,,,Sedan/Saloon,4,LFA1,2000,Continuously Variable Transmission (CVT),SAYAMA,SAITAMA,JAPAN,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,,26MAY2020:13:28:36.763,987,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,109.30,,4,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,5,2,,,2,,,,,,,,,Honda,4,4,Water,Gasoline,Electric,Stoichiometric gasoline direct injection (SGDI),In-Line,106.64,143.00,,Dual Overhead Cam (DOHC),Strong HEV (Hybrid Electric Vehicle),,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,Standard,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMCR6F7*HC******,Indirect,1405.40950226752,4,2
8429,19,122,1-19-2017-122-04,4,2,JHMEH6268RS0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,del Sol,1994,PASSENGER CAR,,LX w/Anti-Lock Brakes & Leather Seats,,,Coupe,2,D16Z6,,Automatic,SUZUKA,MIE,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:37.717,987,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMEH626*RS******,,1002.02528561911,9,2
8231,33,101,1-33-2017-101-09,9,1,JHMEJ6676YS0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Civic,2000,PASSENGER CAR,,LX,,,Sedan/Saloon,4,D16Y7,1589.545208,Automatic,SUZUKA,MIE,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:38.153,987,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,4,,,,,,,,,,,,,4,,Gasoline,,,In-Line,79.04,106.00,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMEJ667*YS******,,730.687700239149,12,2
6465,30,19,1-30-2017-019-07,7,1,JHMES165X4S0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Civic,2004,PASSENGER CAR,,LX,,,Sedan/Saloon,4,D17A1,1671.480528,Automatic,SUZUKA,MIE,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:39.060,987,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,4,,,,,,,,,,,,,4,,Gasoline,,,In-Line,85.76,115.00,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMES165*4S******,,2879.14494966816,10,2
7788,18,44,1-18-2017-044-09,9,1,JHMFA36207S0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Civic,2007,PASSENGER CAR,,HYBRID,,,Sedan/Saloon,4,LDA2,1343.739248,Continuously Variable Transmission (CVT),SUZUKA,MIE,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:40.280,987,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,Electric,,In-Line,67.11,90.00,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMFA362*7S******,,2583.42857714023,6,2
8358,17,79,1-17-2017-079-07,7,1,JHMFA36239S0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Civic,2009,PASSENGER CAR,Hybrid,,,,Sedan/Saloon,4,LDA2,1343.739248,Continuously Variable Transmission (CVT),SUZUKA,MIE,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:40.420,987,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,Electric,,In-Line,82.03,110.00,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMFA362*9S******,Direct,905.497642864303,4,2
6298,24,8,1-24-2017-008-06,6,1,JHMGE8H24AS0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Fit,2010,PASSENGER CAR,,,,,Hatchback/Liftback/Notchback,5,L15A7,1491.222824,Automatic,SUZUKA,MIE,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:42.607,987,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,5,,,,,,,,,,,,,4,,Gasoline,,,In-Line,87.25,117.00,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMGE8H2*AS******,Direct,757.583679969459,1,2
6279,26,3,1-26-2017-003-02,2,2,JHMGE8H53DC0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Fit,2013,PASSENGER CAR,Sport,,,,Hatchback/Liftback/Notchback,5,L15A7,1491.222824,Automatic,SAYAMA,SAITAMA,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:45.013,987,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",3252,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,5,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,In-Line,87.25,117.00,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMGE8H5*DC******,Direct,217.327752687266,10,2
7691,25,23,1-25-2017-023-04,4,2,JHMGK5H50HS0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Fit,2017,PASSENGER CAR,,LX,,,Hatchback/Liftback/Notchback,5,L15B1/L15B3,1500.0,Continuously Variable Transmission (CVT),SUZUKA,MIE,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:45.840,987,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,Honda,4,4,Water,Gasoline,,Stoichiometric gasoline direct injection (SGDI),In-Line,96.94,130.00,,Dual Overhead Cam (DOHC),,No,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMGK5H5*HS******,Indirect,1092.08885834505,2,2
6989,21,21,1-21-2017-021-04,4,1,JHMGK5H52GX0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Fit,2016,PASSENGER CAR,LX,,,,Hatchback/Liftback/Notchback,5,L15B1,1491.22282400,Continuously Variable Transmission (CVT),YORII,SAITAMA,JAPAN,,,,,Standard,,,,,,,,26MAY2020:13:28:46.170,987,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,6,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,In-Line,96.94,130.00,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMGK5H5*GX******,Indirect,901.702013412171,11,2
7903,33,83,1-33-2017-083-04,4,2,JHMSZ7424DC1,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Accord,1983,PASSENGER CAR,,DX,,,Sedan/Saloon,4,,1751,Automatic,SAYAMA,SAITAMA,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:46.670,987,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,4,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMSZ742*DC******,,259.890592975373,12,2
8292,20,132,1-20-2017-132-05,5,1,JHMZE2H38BS0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,Insight,2011,PASSENGER CAR,,,,,Hatchback/Liftback/Notchback,5,LDA3,1343.739248,Continuously Variable Transmission (CVT),SUZUKA,MIE,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:46.780,987,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,Electric,,In-Line,65.62,88.00,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMZE2H3*BS******,Direct,39.3879855043699,11,2
7203,24,59,1-24-2017-059-10,10,3,JHMZF1D44BS0,JHM,"HONDA MOTOR CO., LTD",Honda,,HONDA,CR-Z,2011,PASSENGER CAR,,,,,Hatchback/Liftback/Notchback,3,LEA1,1491.222824,Continuously Variable Transmission (CVT),SUZUKA,MIE,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:47.903,987,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,Electric,,In-Line,84.26,113.00,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JHMZF1D4*BS******,Direct,12531.0870150331,1,2
7283,20,68,1-20-2017-068-09,9,2,JM1BC1413W02,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Protege,1998,PASSENGER CAR,Sedan,,,,Sedan/Saloon,4,Z5D,,,HIROSHIMA,,,,,,,,,,,,,,,26MAY2020:13:28:48.467,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,61.89,83.00,101.00,,,,,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BC141*W0******,,1428.57730217801,11,2
7153,24,58,1-24-2017-058-09,9,2,JM1BC1419W01,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Protege,1998,PASSENGER CAR,Sedan,,,,Sedan/Saloon,4,Z5D,,,HIROSHIMA,,,,,,,,,,,,,,,26MAY2020:13:28:48.577,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,61.89,83.00,101.00,,,,,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BC141*W0******,,4169.89128280089,1,2
7576,24,74,1-24-2017-074-08,8,2,JM1BC141XV01,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Protege,1997,PASSENGER CAR,Sedan,,,,Sedan/Saloon,4,Z5D,,,HIROSHIMA,,,,,,,,,,,,,,,26MAY2020:13:28:48.623,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,61.89,83.00,101.00,,,,,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BC141*V0******,,181.600731780546,1,2
6705,11,15,1-11-2017-015-05,5,3,JM1BJ2259215,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Protege,2002,PASSENGER CAR,Sedan,,,,Sedan/Saloon,4,FSD,2000.0,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:48.810,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,87.25,117.00,143.00,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BJ225*21******,,459.56320010308,8,2
7987,24,99,1-24-2017-099-10,10,1,JM1BJ2264311,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Protege,2003,PASSENGER CAR,Sedan,,,,Sedan/Saloon,4,FSD,2000.0,,YAMAGUCHI,HOFU,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:48.840,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,87.25,117.00,133.00,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BJ226*31******,,5482.87978584211,1,2
7863,20,101,1-20-2017-101-06,6,2,JM1BK12F2817,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2008,PASSENGER CAR,,,,,Sedan/Saloon,4,LFX (2.0L) Federal,2000,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:49.107,1041,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,Gasoline,,,,110.36,148.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BK12F*81******,Direct,188.596773801498,11,2
6495,21,9,1-21-2017-009-03,3,1,JM1BK12F6614,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2006,PASSENGER CAR,,,,,Sedan/Saloon,4,LFD (2.0L) Federal,2000,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:49.217,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,Gasoline,,,,111.86,150.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BK12F*61******,,1387.46155259324,11,2
8287,20,130,1-20-2017-130-09,9,2,JM1BK3247717,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2007,PASSENGER CAR,,,,,Sedan/Saloon,4,L3V (2.3L) California,2300.0,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:49.937,1041,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,Gasoline,,,,114.09,153.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BK324*71******,,1554.96194751136,11,2
7332,14,32,1-14-2017-032-06,6,1,JM1BK32F3818,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2008,PASSENGER CAR,,,,,Sedan/Saloon,4,LFX (2.0L) Federal,2000,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:50.140,1041,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,Gasoline,,,,110.36,148.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BK32F*81******,Direct,1318.05921883787,8,2
7880,28,47,1-28-2017-047-01,1,1,JM1BK32G1817,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2008,PASSENGER CAR,,,,,Sedan/Saloon,4,LFX (2.0L) California,2000,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:50.280,1041,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,Gasoline,,,,107.38,144.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BK32G*81******,Direct,137.6970604631,3,2
7612,30,65,1-30-2017-065-04,4,2,JM1BL1L77D17,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2013,PASSENGER CAR,,Touring/GS,,,Hatchback/Liftback/Notchback,5,PE Federal/California,2000.0,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:50.950,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BL1L7*D1******,Direct,1466.95760247911,10,2
7060,19,59,1-19-2017-059-05,5,1,JM1BL1SF3A12,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2010,PASSENGER CAR,Sedan,,,,Sedan/Saloon,4,LFX Federal,2000.0,,"HOFU, YAMAGUCHI",,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:51.077,1041,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BL1SF*A1******,Direct,79.9848995102589,9,2
6688,20,27,1-20-2017-027-04,4,1,JM1BL1SF3A12,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2010,PASSENGER CAR,Sedan,,,,Sedan/Saloon,4,LFX Federal,2000.0,,"HOFU, YAMAGUCHI",,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:51.123,1041,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BL1SF*A1******,Direct,2024.53221361302,11,2
8399,24,119,1-24-2017-119-03,3,1,JM1BL1SG2A13,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2010,PASSENGER CAR,Sedan,,,,Sedan/Saloon,4,LFX California,2000.0,,"HOFU, YAMAGUCHI",,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:51.420,1041,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BL1SG*A1******,Direct,343.825499815931,1,2
6418,26,7,1-26-2017-007-06,6,2,JM1BL1SG6A12,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2010,PASSENGER CAR,Sedan,,,,Sedan/Saloon,4,LFX California,2000.0,,"HOFU, YAMAGUCHI",,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:51.530,1041,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BL1SG*A1******,Direct,2711.20999557033,10,2
6649,22,28,1-22-2017-028-06,6,2,JM1BL1SGXA12,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2010,PASSENGER CAR,Sedan,,,,Sedan/Saloon,4,LFX California,2000.0,,"HOFU, YAMAGUCHI",,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:51.717,1041,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BL1SG*A1******,Direct,104.625620051921,12,2
7088,23,47,1-23-2017-047-07,7,1,JM1BL1UF5C15,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2012,PASSENGER CAR,,Sport/GX,,,Sedan/Saloon,4,LFX Federal/Canada,2000.0,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:52.217,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BL1UF*C1******,Direct,527.739636058332,5,2
