CASEID,CRASHYEAR,PSU,CASENO,CASENUMBER,CATEGORY,CRASHMONTH,DAYOFWEEK,CRASHTIME,EVENTS,VEHICLES,CAIS,CISS,CINJURED,CINJSEV,CTREAT,ALCINV,DRGINV,MANCOLL,SUMMARY,CASEWGT,PSUSTRAT,VERSION
14418,2019,18,39,1-18-2019-039-08,8,7,5,22:02,2,2,3,14,2,1,3,2,2,4,Vehicle #1 was traveling northeast.  Vehicle #2 was traveling southeast on an intersecting roadway.  V1 began to turn left at the T-type intersection and the left of V1 contacted the front of V2.  V1 rotated clockwise and the left of V1 contacted the right of V2.,163.855697696748,6,4
14419,2019,18,40,1-18-2019-040-10,10,7,1,03:00,2,2,0,0,0,0,0,2,2,5,Vehicle #1 was traveling east in lane 2.  Vehicle #2 was merging into lane 1 from an entrance ramp.   V1 began to change lanes to the right and the right of V1 contacted the left of V2.  V2 departed the road to the right and the right of V2 contacted a guardrail face.,3708.34274299045,6,4
15136,2019,25,66,1-25-2019-066-03,3,10,1,11:30,1,2,1,1,1,0,5,9,9,4,"V1 was traveling north approaching an intersection, following a two way, three lane road. V1 was in the second lane attempting to take a left at intersection. V2 was traveling south following a two way, two lane road approaching the same intersection. The right side of V1 impacted the front of V2.",122.503356329232,2,4
15137,2019,20,43,1-20-2019-043-03,3,9,3,16:30,3,1,1,1,1,0,9,2,2,0,"V1 was traveling westbound on a two way, three lane, undivided roadway. V1 traveled off the right side of the roadway. V1's undercarriage impacted an embankment. V1 continued traveling off the roadway and V1's RR tire then impacted a utility pole. V1 continued and began roll left side leading and came to rest on it's driver's side partially on the roadway and off the roadway.",1224.04747422332,11,4
15138,2019,76,47,1-76-2019-047-02,2,9,3,13:12,2,2,2,5,2,0,3,9,9,6,"V1 was traveling west in lane one of a two way, two lane, undivided roadway.  V2 was traveling east on the same roadway.  V1 departed the left lane line and the frontal plane of V1 contacted the left plane of V2.   V1 continued driving a short distance on the roadway before departing the right side (southern) road edge.  V2 then overturned two quarter turns right side leading before coming to final rest off of the roadway.",17.1010575156691,3,4
15139,2019,76,48,1-76-2019-048-09,9,9,7,15:00,2,1,9,97,1,0,9,9,9,0,"V1 was traveling south on a two way, two lane, undivided roadway negotiating a curve.  While negotiating the curve V1 departed the western road edge, returned to their initial travel lane, departed the center lane line, and then departed the eastern road edge.  V1 struck the embankment with their frontal plane before overturning two quarter turns.  V1 came to final rest partially off of the roadway.",49.9476559777759,3,4
15140,2019,66,60,1-66-2019-060-09,9,9,2,99:99,2,1,99,99,0,0,9,9,9,0,"V1 was traveling south in lane 1 of a two lane, two way, undivided roadway, negotiating a left hand curve. V1 went off the right road side striking a tree with its right plane and then a tree with its frontal plane. V1 came to final rest off the roadway heading south east.",120.823855191032,6,4
15141,2019,66,61,1-66-2019-061-04,4,9,6,14:45,1,2,0,0,0,0,5,9,9,4,"V1 was westbound in lane 3 of a six lane, two way, undivided roadway, entering a four leg intersection. V2 was southbound on a two lane, two way, undivided roadway, entering the same intersection. The front plane of V1 struck the left side plane of V2. V1 came to rest off of the south west corner of the intersection. V2 came to rest near the point of impact heading south west.",153.581418667125,6,4
14762,2019,23,26,1-23-2019-026-06,6,8,1,17:20,1,2,1,2,2,0,4,2,2,4,"V1 was traveling east and departing a private two-lane driveway. The driver of V1 was attempting to traverse a three-lane adjoining roadway and continue easterly into another private driveway. V2 was an ambulance traveling northerly in lane 1 of the undivided three-lane roadway. The front of V2 impacted the left side plane of V1. The impact initiated V1 in a counter-clockwise rotation as it came to rest in the center turn lane, facing southwest. V2 was deflected off of the right roadside were it came to rest facing northeast and straddling the curb.",854.631412628886,5,4
14763,2019,48,50,1-48-2019-050-09,9,8,3,07:55,1,2,1,1,2,0,4,2,2,4,"V1 was facing south in the #2 lane on a 3 lane roadway stopped at an intersection at a stop sign waiting to turn left. V2 was traveling west approaching the same intersection in the number 2 lane of a 4 lane roadway. As V1 waited for a heavy truck to turn left, V1 moved into the intersection and the front of V2 contacted the left side of V1.",1256.81227719233,12,4
15168,2019,30,88,1-30-2019-088-07,7,9,4,06:29,1,2,99,99,0,0,9,2,2,1,Vehicle 1 and 2 were traveling west in the number 3 lane on a 3 lane two-way physically divided roadway. Vehicle 1's front and Vehicle 2's rear made contact with each other.,3411.76480571066,10,4
15169,2019,30,89,1-30-2019-089-03,3,9,6,16:04,2,3,1,1,2,0,4,2,2,1,"Vehicle 1, 2, and 3 were traveling east on a 7 lane two-way physically divided roadway in the number 3 lane. Vehicle 1's front and Vehicle 2's rear made contact with each other. Then Vehicle 2's front and Vehicle 3's rear made contact with each other.",812.369077756441,10,4
15170,2019,21,106,1-21-2019-106-03,3,9,1,18:45,1,2,1,2,1,0,4,2,2,5,"V1 was traveling west on a divided trafficway (median strip with positive barrier) in lane 1 (of four lanes).  V2 was traveling west on the same roadway in lane 4.  V1 departed the travel lane to the right, over-corrected steering left, and entered into lane four.  The front end of V1 came into contact with the right side of V2.",537.656536511479,11,4
13148,2019,32,25,1-32-2019-025-04,4,2,4,13:14,1,2,0,0,0,0,0,2,2,4,"V1 was traveling east, approaching an intersection. V2 was traveling south, approaching the same intersection. Within the intersection, the front of V1 impacted the right side of V2.",4512.33547286345,7,4
13149,2019,32,26,1-32-2019-026-03,3,3,6,19:25,3,1,1,1,1,0,5,2,2,0,"V1 was traveling west on a straight, downhill roadway. The driver tried to avoid a puddle of water on the roadway and steered to the left. Driver lost directional control of the vehicle and departed the roadway to the left. The left side of V1 impacted a guardrail (Event 1). V1 was partially on top of the guardrail and impacted a pole of the guard rail,  with its front (Event 2).  V1 rotated rapidly counterclockwise as the RF overrode the damaged guardrail (Event 3), coming to rest straddling the impacted guardrail.",1678.65747253131,7,4
13151,2019,14,13,1-14-2019-013-08,8,3,2,02:50,3,1,2,12,1,0,3,9,2,0,"V1 was traveling on a one way 4 lane highway. V1 was originally in  Lane 3 and then traveled over all lane lines to the right and struck a concrete barrier with its frontal plane (Event 1). V1 then climbed the barrier and the undercarriage slid on the top surface of the concrete barrier as the left side plane made contact with the roadway surface in a 1/4 turn rollover sequence (Event 2). After coming to rest, the vehicle was engulfed in a major fire (non-collision Event 3).",1349.82277295787,8,4
13152,2019,14,14,1-14-2019-014-06,6,3,3,00:34,4,1,99,99,0,0,9,2,2,0,V1 was traveling eastbound on a non divided roadway. V1 traveled over the lane lines to the left and V1's LF tire struck a curb. V1 continued eastbound and struck another curb with LF tire. V1 then re-entered roadway and traveled across all lanes and left the roadway to the right. V1's front then contacted a post before coming to final rest.,2895.49607072437,8,4
13153,2019,25,14,1-25-2019-014-06,6,3,6,10:55,1,2,99,99,0,0,9,9,9,1,"V1 was following behind V2 on a 4 lane, two-way road, approaching an intersection. V2 stopped at a red light. The front of V1 impacted the back of V2.",1072.01822992025,2,4
13154,2019,52,8,1-52-2019-008-02,2,3,5,18:28,3,3,1,1,2,0,4,2,2,4,V2 was traveling south in lane 1 of a 4 lane physically divided roadway.  V1 was traveling west in lane 2 of a 6 lane non-physically divided roadway.  V3 was stopped facing east in lane 2 of a 5 lane non-physically roadway.  The front of V2 made contact with the front right side of V1 in the intersection.  V1 and V2 rotated and slapped together.  V1 continued traveling southwest through the intersection making contact with V3.  V1 and V3 sustained damage to the front ends.  V1 and V3 were towed from the scene.,33.036085159349,12,4
15166,2019,21,104,1-21-2019-104-01,1,7,6,15:05,1,1,4,16,1,1,1,9,9,0,V1 was traveling west on a physically divided trafficway (median strip with positive barrier) in lane 1 (of two lanes) when it caught fire and was then brought to a stop on an exit ramp.,38.0884896442254,11,4
15336,2019,32,128,1-32-2019-128-10,10,10,4,06:47,1,2,0,0,0,0,0,2,2,1,"V1 and V2 were both traveling north on a two lane, divided highway in lane one. V2 slowed due to traffic ahead, the front of V1 impacted the back of V2.",22176.1474139505,7,4
15254,2019,21,108,1-21-2019-108-05,5,10,6,18:05,4,1,3,14,2,1,3,2,1,0,"V1 was traveling south on a divided traffic way (median strip with positive barrier) in lane 2 (of two lanes) when it departed the roadway on the left. V1 then returned to the roadway, crossing lanes 2 and 1, before departing the roadway on the right where it contacted a guard rail. V1 then overturned (4 quarter turns, leading right). During the rollover, the left side of V1 contacted a large boulder, and then the front end of V1 contacted a fence before coming to rest.",63.8131630846085,11,4
15255,2019,21,109,1-21-2019-109-03,3,9,5,08:02,1,2,1,1,2,0,4,2,2,4,"V1 was traveling north through an intersection from a not physically divided roadway (two-way traffic), and was in lane 2 (of five lanes). V2 was making a left turn through the same intersection, traveling south to east from a not physically divided roadway (two-way traffic), and was in lane 3 (of five lanes). In the intersection, the front end of V1 contacted the front end of V2.",685.20551192805,11,4
14937,2019,29,103,1-29-2019-103-06,6,9,1,11:50,1,2,1,1,1,0,4,9,9,4,"V1 was traveling southbound in the first lane of a two lane, two-way roadway. V2 was traveling westbound in the single lane roadway. Both V1 and V2 entered the intersection at the same time. The left side plane of V1 was impacted by the frontal plane of V2.",83.3232382293589,2,4
14938,2019,29,104,1-29-2019-104-09,9,9,3,13:20,2,1,1,1,1,0,4,2,2,0,"V1 was traveling southbound in the second lane of a two lane divided roadway . V1 departed the roadway on the left side, where the frontal plane of V1 impacted the guardrail face. V1 began to rotate counterclockwise, and the right side plane of V1 impacted the guardrail face.",259.588333222559,2,4
14083,2019,26,72,1-26-2019-072-06,6,5,6,07:21,1,2,1,1,3,0,6,2,2,4,V1 was traveling westbound in the number 1 lane on an undivided 2 lane road. V2 was traveling northbound in the number 1 lane on an undivided 3 lane road. As V1 was making a left hand turn to travel south the front of V2 impacted the left side of V1.,365.411453790519,10,4
14084,2019,26,73,1-26-2019-073-03,3,6,3,11:17,2,3,1,1,1,0,4,2,2,1,"V1, V2, and V3 were traveling eastbound in the number 3 lane of a 3 lane road. V3 was stopped due to traffic ahead. V2 was decelerating due to traffic ahead. The front of V1 collided with the rear of V2. The force of this impact pushed the front of V2 into the rear of V3.",274.325400419205,10,4
14085,2019,29,66,1-29-2019-066-06,6,6,3,17:43,1,2,9,97,2,0,0,9,9,1,V1 was traveling west in the first lane of a three lane divided roadway. V2 was traveling west in the first lane of a three lane divided roadway ahead of V1. V2 Slowed down for traffic and the frontal plane of V1 contacted the rear plane of V2.,138.760547503361,2,4
14086,2019,29,67,1-29-2019-067-06,6,6,3,13:27,2,2,1,1,1,0,4,2,2,1,V1 was traveling south in the second lane of a four lane two-way undivided roadway. V2 was traveling south in the second lane of a four lane two-way undivided roadway behind V1. V1 slowed down for traffic and the frontal plane of V2 contacted the rear plane of V1 (Event 1). The right side of V1 then contacted the left side of V2 (Event 2) as they came to final rest.,138.760547504795,2,4
14087,2019,29,68,1-29-2019-068-09,9,6,2,09:57,1,1,99,99,0,0,0,9,9,0,"V1 was traveling southbound in a single lane roadway. V2 was parked, not in transport, facing east. V1 made a left turn at the stop sign to travel eastbound. The frontal plane of V1 impacted the rear plane of V2.",432.299800743445,2,4
14088,2019,17,68,1-17-2019-068-03,3,6,4,23:11,1,1,1,1,1,0,4,9,9,0,"V1 was traveling east on a two lane, two way roadway negotiating a curve to the right.  V1 departed the roadway to the left and the front of V1 contacted a utility pole.",252.464632020429,4,4
14089,2019,17,69,1-17-2019-069-07,7,6,7,10:53,1,1,0,0,0,0,0,9,9,0,V1 was heading east on a four lane two way roadway with a grass median. V1 began clockwise yaw and departed the roadway to the left. V1 then crossed over the grass median and west bound lanes. The front of V1 contacted a ditch north of the roadway.,1022.34999928131,4,4
15163,2019,13,75,1-13-2019-075-02,2,10,5,06:50,1,2,9,97,1,0,4,2,2,4,"Vehicle 1 was traveling north, approaching an intersection and Vehicle 2 was traveling east, approaching the same intersection. V1 entered the intersection turning left; V2 entered the intersection going straight. Within the intersection, the front of V2 contacted the left side of V1.",124.014457288438,7,4
15164,2019,13,76,1-13-2019-076-02,2,10,2,06:08,1,1,1,1,1,0,4,2,2,0,"Vehicle 1 was negotiating a right curve traveling west in the first of five lanes, approaching an exit ramp. V1 departed the road on the right side and the front of V1 contacted an impact attenuator.",124.014457288438,7,4
15185,2019,12,66,1-12-2019-066-09,9,10,1,08:37,4,1,99,99,0,0,9,2,2,0,Vehicle #1 was traveling east bound. V2 was parked on the north side of the roadway. V1 departed the lane and the roadway on the left side and contacted the wheel on a sewer cover. V1 proceeded east and contacted the front of the vehicle on a cable box. V1 proceeded east and contacted the left side on the front of V2. V1 then contacted the front on a fence post.,637.187507262266,9,4
15186,2019,24,116,1-24-2019-116-09,9,9,1,03:07,2,1,99,99,0,0,9,1,2,0,"V1 was traveling north on an unmarked two-way roadway approaching a T-shaped intersection. As V1 was traveling north V1 lost control, departed the roadway on the left side where it struck a mailbox before it rolled over and came to final rest on a residential lawn.",1509.43902382704,1,4
15187,2019,24,117,1-24-2019-117-02,2,9,1,14:34,3,3,3,10,3,1,3,2,2,2,"V2 was traveling eastbound on a two-lane, undivided roadway; V3 was traveling westbound. The front of V3 contacted the front of V2. After the impact with V2, V3 experienced a fire. V1 was not involved in the contact between V3 and V2, but swerved onto the south road edge to avoid the crash and the front of V1 contacted a ditch.",57.6076865340657,1,4
15188,2019,24,118,1-24-2019-118-06,6,10,2,17:43,1,2,1,1,1,0,3,2,2,4,V1 was traveling westbound. V2 was traveling eastbound attempting to make a left turn into a parking lot. The front plane of V1 contacted the front plane of V2.,531.727430239319,1,4
15189,2019,73,69,1-73-2019-069-03,3,10,4,12:22,1,2,99,99,0,0,9,2,2,4,"V1 was traveling north on a two lane, two way, undivided roadway approaching an intersection. V2 was traveling north west on a two way, two lane undivided roadway approaching the same intersection. As V2 made a left turn at the intersection, the front plane of V1 contacted the left plane of V2. V1 and V2 came to final rest on the roadway.",32.4164274432842,3,4
15190,2019,73,70,1-73-2019-070-09,9,10,4,14:07,2,1,1,1,1,0,4,9,9,0,"V1 was traveling north on a two lane, two way undivided roadway. V1 drifted into the opposite lane of travel and eventually off the left side of the roadway. The front plane of V1 contacted two utility poles and came to final rest off the roadway.",35.2476757598411,3,4
15191,2019,48,59,1-48-2019-059-01,1,9,6,12:09,1,2,3,22,2,2,1,2,2,1,V1 was traveling northbound in lane one on a 2 lane roadway and V2 (Heavy Truck) was stopped due to traffic conditions in lane one. Then the front of V1 contacted the rear of V2. V1 was towed and occupant one was deceased at scene occupant two was transported.,108.356258291908,12,4
15192,2019,52,62,1-52-2019-062-07,7,9,1,19:43,2,1,0,0,0,0,0,2,2,0,"Vehicle 1 was traveling west on a two lane non-physically divided roadway. The front of V1 made contact with a cow.  As the cow spun, an unknown part of the cow's body made contact with the right side of V1.",475.454544579263,12,4
15194,2019,52,64,1-52-2019-064-03,3,10,7,09:07,2,2,2,6,3,0,3,2,2,4,"Vehicle 1 was traveling north on a two lane undivided roadway approaching a 4 way intersection. Vehicle 2 was traveling east on the intersecting two lane undivided roadway approaching same intersection. As both vehicles entered the intersection, vehicle 1's front made contact with vehicle 2's front right side. After the initial impact, V1 rotated clockwise and V2 rotated counter-clockwise and the left side of V1 contacted the right side of V2.",84.3347165524382,12,4
15195,2019,16,74,1-16-2019-074-10,10,10,1,08:20,3,1,0,0,0,0,9,9,9,0,V1 was traveling south on a two lane roadway negotiating a curve to its left. V1 departed the roadway to the right. The right side of V1 impacted a tree (event 1). V1 then rotated clockwise across a parking lot and the left side of V1 impacted a fence. V1 continued down an embankment where the back undercarriage contacted an embankment.  V1 came to final rest in a creek bed.,12727.988694097,5,4
15196,2019,16,75,1-16-2019-075-05,5,10,6,21:07,1,1,1,1,3,0,4,2,2,0,"V1 was traveling west on a two way, two lane, undivided roadway. V1 veered to the right attempting to avoid an unknown vehicle encroaching into its lane. V1 departed the roadway to the right. V1 impacted a tree with its front end. V1 came to rest at point of impact facing west.",47.5021637420378,5,4
15197,2019,25,68,1-25-2019-068-03,3,9,4,04:44,1,1,1,1,1,0,5,9,9,0,"V1 was traveling west following a two way, two lane road. A deer entered the road from the right. Attempting to avoid the deer, V1 departed its travel lane to the left. V1 went on to depart the roadway to the left. The front of V1 impacted a tree before coming to final rest.",444.181443381317,2,4
15198,2019,31,64,1-31-2019-064-06,6,10,6,04:30,4,1,99,99,0,0,9,2,2,0,"V1 was westbound on a two lane, two way, undivided roadway. V1 departed the right side of the roadway striking a ditch with the frontal plane. V1 continued northwest striking a tree, utility pole, then a utility marker with the frontal plane causing damage. V1 came to final rest off the roadway facing northwest.",473.19273596211,6,4
15199,2019,52,63,1-52-2019-063-03,3,10,4,10:00,1,2,1,1,1,0,4,2,2,4,Vehicle 1 was traveling north and approaching an intersection attempted to stop. Vehicle 1 began sliding. Vehicle 2 was traveling west approaching same intersection. Vehicle 2 front made contact with vehicle 1 right rear quarter panel within the intersection.,84.3347165524382,12,4
15200,2019,32,124,1-32-2019-124-06,6,10,6,15:26,3,1,1,1,1,0,4,2,2,0,V1 was traveling south on a straight roadway. V1 departed the road to the right and impacted a raised curb with its right front wheel. Driver lost correctional control of the vehicle and crossed all lanes of traffic to the left. V1 departed the roadway to the left and drove onto the raised median. The front of V1 impacted the pole of a traffic sign. V1 continued to drive on the median and impacted a tree with its front.,2485.16445310099,7,4
15201,2019,32,125,1-32-2019-125-02,2,10,7,21:00,5,2,1,1,1,0,3,2,2,5,V1 and V2 were traveling east on a major highway. V1 changed multiple lanes attempting to access the exit ramp. The right side of V1 impacted the left side of V2 in a sideswipe manner. V1 and V2 then departed the roadway and impacted a guard rail with their front end planes. V1 then rotated clockwise across the highway and impacted a concrete barrier with it's left side. V2 rotated counter clockwise across the exit ramp and impacted a concrete barrier with it's back.,81.304598818377,7,4
15202,2019,32,126,1-32-2019-126-06,6,9,2,16:40,1,1,9,97,2,0,8,2,2,0,"V1 was traveling east on a major highway when the right rear tire of V1 deflated.  V1 began to rotate counter clockwise, departed the road to the north, and rolled over 4 quarter turns coming to rest on its wheels on the grassy median of the highway.",2485.1644518749,7,4
15203,2019,28,57,1-28-2019-057-09,9,10,4,15:21,1,1,1,3,1,0,4,2,2,0,"V1 was north bound on a four lane, divided highway. There are two lanes north bound divided by a cable barrier and median and 2 lanes south bound. V1 was in the number 2 lane, when it left the roadway to the left, where the vehicle impacted the cable barrier with its frontal right and top plane. This impact caused the vehicle to rotate counter clockwise before coming to final rest facing south in the north bound lane of travel.",728.373239777465,3,4
15204,2019,23,32,1-23-2019-032-03,3,10,5,11:49,1,2,9,97,2,0,5,9,9,4,"V1 was eastbound on a two way, two lane, non-divided highway. V2 was southbound on a two way, two lane, non-divided highway. V1 and V2 entered the intersection of the two roadways, and the front of V2 contacted the left side of V1. V1, continued in the same direction of travel, leaving the roadway off the right side, entering a ditch, and continuing into a field to final rest. V2 continued in the same direction of travel, losing control, leaving the roadway off the left side, and entering a ditch to final rest.",701.779484082568,5,4
15205,2019,10,55,1-10-2019-055-02,2,10,1,07:30,1,2,1,1,1,0,4,9,9,4,"V1 was traveling southeast, in the second lane, on a five lane, two-way, physically divided roadway. V2 was traveling northeast in the second lane, on a four lane, non-physically divided roadway. Both vehicles entered the intersection. The front of V2 impacted with the right side of V1. V2 rotated clockwise, and came to final rest facing east in the intersection. V1 continued traveling and departed scene.",18.8599899753226,4,4
14080,2019,48,36,1-48-2019-036-09,9,6,1,05:15,2,1,2,5,2,0,5,2,2,0,V1 was traveling eastbound on a 4 lane divided roadway in the number one lane. V1 departed the lane and continued to the right and departed the roadway. The front of V1 struck a roadside reflector.  V1 continued to drive on the shoulder and began to rotate in a counter-clockwise rotation as it traveled to its left and re-entered the roadway.. V1 departed the roadway again into the grass median. V1 traveled across the median while rotating counter-clockwise.  V1 then tripped on the westbound road edge where it rolled 4-quarter turns coming to rest on its wheels in the westbound #1 lane facing east.,491.267536651785,12,4
14081,2019,19,33,1-19-2019-033-07,7,6,1,20:30,1,1,1,1,1,0,0,2,2,0,Vehicle 1 was traveling NW when a horse entered the roadway from the right. Vehicle 1's front plane contacted the horse.,2063.3185784147,9,4
15209,2019,14,55,1-14-2019-055-02,2,10,1,00:22,2,3,3,27,1,1,3,9,2,2,V1 was traveling in an easterly direction in the westbound travel lanes on a divided highway. V2 and V3 were traveling in a westerly direction on the same divided highway. V1 and V2 were in lane 2 and V1's front contacted V2's front. V1 then rotated counter clockwise on roadway.V3 was in lane 2 and V1's right side contacted V3's front. All vehicles came to rest off of the north side of the roadway.,186.99644044556,8,4
15210,2019,14,56,1-14-2019-056-01,1,9,7,15:18,5,2,3,17,3,1,1,9,9,6,"V1 and V2 were traveling in opposite directions on the same 2 lane roadway. V1 was headed west bound when it departed the roadway to right, steered left, and began to rotate counterclockwise, entering into oncoming traffic. V2 was traveling east bound and V2's front contacted V1's right side. V1 rotated counterclockwise and its right side contacted the left side of V2.  V2 then rolled over, right side leading as it departed the roadway to the south. V1 also departed the roadway to the south and caught fire.  The fire spread to V2.",401.562986691149,8,4
15211,2019,76,49,1-76-2019-049-10,10,10,5,14:13,1,1,0,0,0,0,5,9,9,0,"V1 was traveling south on a two way, two lane, undivided roadway negotiating a left hand curve.  V1 departed the western road edge, returned to the original lane of travel, departed the middle lane line and then the eastern road edge.  V1 overturned two quarter turns before coming to final rest off of the roadway.",311.883187628845,3,4
15213,2019,19,62,1-19-2019-062-02,2,10,5,11:30,3,1,3,14,1,1,3,9,9,0,Vehicle 1 was traveling northeast when it departed the right road edge. Vehicle 1 contacted a utility pole guy wire. Vehicle 1 then reentered the roadway and departed its travel lane to the left then departed the left road edge. The event with the guy wire snapped the utility pole causing the power lines to fall on Vehicle 1. Vehicle 1 then caught fire.,48.252096433913,9,4
15224,2019,17,120,1-17-2019-120-06,6,10,3,11:07,1,2,1,1,2,0,4,9,9,1,V1 was traveling east on a four lane two way roadway. V2 was traveling east in the first lane on the same two lane two way roadway. V1 attempted to change lanes and the front of V2 contacted the back of V1.,767.074028688966,4,4
15225,2019,17,121,1-17-2019-121-05,5,10,4,08:37,2,2,2,5,1,0,3,9,1,2,"V1 was traveling north on a two lane, two way roadway. V2 was traveling south on the same two lane two way roadway. V1 departed it's lane to the left and the front of V1 contacted the front of V2. V1 began a counterclockwise yaw and departed the roadway to the right. V1 then rolled two quarter turns and came to final rest off the roadway.",63.6790843284297,4,4
15226,2019,33,87,1-33-2019-087-04,4,10,3,17:04,1,2,1,1,2,0,4,2,2,1,"Vehicle #1 and vehicle #2 were traveling west, in lane 1, of a two way, four lane, undivided roadway. V2 slowed for traffic, and the front plane of V1 contacted the back plane of V2.",518.49281871722,12,4
15227,2019,18,57,1-18-2019-057-04,4,10,6,16:28,1,1,0,0,0,0,0,2,2,0,Vehicle #1 was traveling north.  The front of V1 contacted an animal.,549.59028650904,6,4
15228,2019,18,58,1-18-2019-058-08,8,10,1,22:00,4,1,3,17,1,1,3,1,2,0,"Vehicle #1 was traveling north.  V1 departed the road.  The front of V1 passed over a culvert, going airborne.  While airborne, the front of V1 contacted a tree.  V1 began to rotate counter-clockwise and rolled over 5 quarter-turns to the right.  During the rollover, the undercarriage of V2 contacted a stump and a tree.",160.380731191584,6,4
15229,2019,22,81,1-22-2019-081-01,1,9,6,00:32,2,1,6,75,2,1,1,9,1,0,"Vehicle 1 was eastbound on a two way, two lane roadway negotiating a left curve. Vehicle 1 departed the roadway to the right. Vehicle 1 steered left then rolled right, down an embankment, 4-quarter turns. During the roll the RF passenger was ejected through the RF window. Vehicle 1 then experienced a major fire.",49.9140442610513,12,4
15230,2019,13,77,1-13-2019-077-03,3,10,4,17:30,1,2,1,2,1,0,4,2,2,4,"Vehicle 1 was traveling west, approaching an intersection and Vehicle 2 was traveling north, approaching the same intersection. V1 entered the intersection to turn left; V2 entered the intersection going straight. Within the intersection, the front of V1 contacted the front of V2.",3021.84057502,7,4
15231,2019,15,69,1-15-2019-069-04,4,10,3,07:00,1,1,0,0,0,0,0,9,9,0,"V1 was traveling eastbound in the right lane of a two way roadway, with two lanes of travel in each direction. V1 attempted to avoid a non-contact vehicle and departed the roadway on the right side. The frontal plane of V1 made impact with a tree.",186.180685851731,1,4
15232,2019,15,70,1-15-2019-070-03,3,10,6,17:05,1,2,9,97,1,0,9,9,9,4,"V1 was traveling southbound in lane three of a two way roadway, with five lanes of travel. V2 was traveling eastbound in lane two of a two way roadway, with three lanes of travel. V2 was attempting to turn left at the intersection. At the above intersection, the frontal plane of V1 made contact with the frontal plane of V2.",63.9082564623528,1,4
15234,2019,20,45,1-20-2019-045-04,4,9,7,15:40,2,3,3,19,1,1,4,2,2,1,"This is a three vehicle accident on a two lane road. V3 was traveling eastbound then stopped in traffic. V2 was traveling the same direction slowing down for stopped traffic. V1 was also traveling the same direction. The front of V1 collides with the rear of V2, V2 is pushed and the front of V2 collides with the rear of V3.",4128.7139267414,11,4
15180,2019,77,112,1-77-2019-112-06,6,10,5,19:33,3,3,3,22,4,2,3,2,2,4,"Vehicle #1 was traveling westbound attempting to turn left at an intersection on a 6 lane roadway. Vehicle's #2 & #3 were traveling eastbound on the same roadway approaching the same intersection. Vehicle #2's frontal plane contacted Vehicle #1's right side plane. After this initial contact, Vehicle #2 rotated and its frontal plane contacted the right side plane of Vehicle #3.  Vehicle #1 continued across the intersection and it's frontal plane contacted a sign before coming to final rest.",575.17005783841,9,4
15181,2019,77,113,1-77-2019-113-03,3,10,4,07:05,2,1,5,38,1,1,3,9,9,0,"V1 was traveling south in lane 1 of a 2 lane, two way roadway. While negotiating a curve in the roadway, V1 departed the left side of the roadway and struck a tree with the frontal plane of the vehicle. The vehicle then rotated in a clockwise direction and struck a tree with the back plane before coming to final rest off the roadway.",400.398839209025,9,4
15182,2019,77,114,1-77-2019-114-03,3,9,2,15:47,2,2,1,2,1,0,4,2,9,4,"V2 was traveling south in lane 2 of a 4 lane divided roadway and was approaching an intersection. V1 was traveling west in lane 2 of a 3 lane, two way private roadway and was crossing an intersection to proceed west in lane 1 of a 3 lane, two way roadway. At the intersection, the frontal plane of V2 contacted the right side plane of V1. V2 then rotated in a clockwise direction and V1 rotated in a counter clockwise direction. V2's left side plane then contacted the right side plane of V1 before both vehicles came to final rest.",400.398839209025,9,4
15183,2019,11,101,1-11-2019-101-04,4,10,4,17:14,2,3,0,0,0,0,0,9,9,1,"Vehicles #1, #2 and #3 were all traveling east-bound on a four lane median divided roadway.  Vehicle #2 slowed in the lane and its back plane was contacted by the frontal plane of Vehicle #1.  The frontal  plane of Vehicle # 2 then contacted the back plane of Vehicle #3.",8455.34626172804,8,4
15322,2019,17,124,1-17-2019-124-03,3,10,4,11:45,1,2,1,2,1,0,4,9,9,1,"V1 and V2 were traveling south on a two lane, two way roadway.  The front of V1 contacted the back of V2.",83.309580710576,4,4
15323,2019,27,61,1-27-2019-061-03,3,10,3,16:09,1,2,1,2,2,0,4,2,9,6,"V1 was traveling west on a two-way, two-lane road. V2 was traveling the opposite direction on the same road. The front of V1 impacted the left side of V2.",52.3976477783493,3,4
15324,2019,27,62,1-27-2019-062-08,8,10,7,13:21,2,1,1,1,1,0,4,2,9,0,"V1 was traveling south on a two-lane, two-way road. V2 and V3 were legally parked facing the same direction. The front of V1 impacted the left of V2 and then the left of V3.",49.364287927116,3,4
15325,2019,13,78,1-13-2019-078-06,6,10,6,21:51,1,2,99,99,0,0,0,2,2,1,"Vehicle 1 was traveling north in the first lane of a one way, two lane, roadway. Vehicle 2 was traveling ahead of V1 in the same lane. The front of V1 contacted the back of V2. V1 came to rest on the left shoulder.",1825.98545411489,7,4
15326,2019,13,79,1-13-2019-079-01,1,10,4,22:34,1,1,6,75,2,2,1,2,1,0,"Vehicle 1 was traveling north on a right curve, single lane exit ramp. V1 departed the roadway on the left side. The front of V1 contacted a concrete bridge support pillar.",115.807623874756,7,4
